road_id,postcode,name,locality,city
1835939,0632,Caddean Lane,Rosedale,Auckland
3081906,2013,Caddie Lane,Golflands,Auckland
1827691,2112,Cadenza Place,Conifer Grove,Takanini
1828461,2103,Cade Place,Weymouth,Auckland
1805588,7011,Cadillac Way,Annesbrook,Nelson
1783019,8081,Cadiz Lane,Mount Pleasant,Christchurch
1827859,2110,Cadiz Place,Red Hill,Papakura
1825540,1061,Cadman Avenue,Greenlane,Auckland
1824246,1026,Cadman Avenue,Waterview,Auckland
1813647,3210,Cadman Court,Rototuna,Hamilton
1804718,4930,Cadman Road,Dannevirke,
1806824,3673,Cadman Road,Tirohia,Paeroa
1779731,7310,Cadman Street,Cheviot,
1804720,4930,Cadman Street,Dannevirke,
1790320,7803,Cadman Street,Runanga,
1811612,3401,Cadman Street,Waharoa,
1814300,3682,Cadman Street,Waikino,Waihi
1797734,4991,Cadmus Road,Akitio,Pongaroa
1831110,0627,Cadness Street,Northcote,Auckland
1804947,4112,Cadogan Lane,Taradale,Napier
1783021,8023,Cadogan Street,Sydenham,Christchurch
1792477,5024,Caduceus Place,Ascot Park,Porirua
1781540,7986,Cadwallader Road,Clandeboye,Temuka
3079548,2018,Cadwil Drive,Beachlands,Auckland
1825869,1072,Caen Road,Panmure,Auckland
1770232,9400,Caen Street,Oamaru North,Oamaru
1803370,4120,Caernarvon Drive,Flaxmere,Hastings
1813458,3110,Caernarvon Rise,Bethlehem,Tauranga
1775141,9092,Caernarvon Street,Allanton,Mosgiel
1774815,9302,Caernarvon Street,Arrowtown,
1807825,3204,Caernarvon Street,Dinsdale,Hamilton
1783588,7924,Caernarvon Street,Waimate,
1793958,8022,Caerphilly Place,Hillsborough,Christchurch
1787803,7614,Caesar Close,Rolleston,
3013322,9875,Caesar Road,"Awarua Wetlands,Kapuka",Invercargill
1801975,4071,Caesar Road,Ormond,Gisborne
1805855,3206,Caesar Roose Drive,Glenview,Hamilton
1810881,3700,Caesar Roose Place,Huntly,
1794634,6037,Caesars Place,Churton Park,Wellington
1815607,4332,Caesar Street,Stratford,
1774022,9587,Caffell Road,Edievale,Tapanui
1800900,4500,Caffray Avenue,Aramoho,Whanganui
1803608,0614,Caffreys Avenue,Massey,Auckland
3018945,0110,Cafler Avenue,"Avenues,Whangarei",Whangarei
1798851,4797,Cage Road,Mangaweka,
1822586,0632,Cahill Place,Paremoremo,Auckland
1777232,9782,Cahill Road,Browns,Winton
1774316,9775,Cahill Road,Tapanui,
3077492,7608,Cahill Street,Lincoln,
1842650,2019,Cahir Place,Flat Bush,Auckland
1818757,2471,Caie Road,Mangatawhiri,
3047065,9793,Cainard Road,"Fairlight,Kingston","Athol,Kingston"
1824874,1061,Cain Road,Penrose,Auckland
1787875,7891,Cains Road,Birchfield,Westport
3027960,7096,Cains Road,"Motupiko,Tadmor,Tapawera","St. Arnaud,Wakefield"
1781771,7910,Cains Terrace,Timaru,
1781781,7910,Cain Street,"Parkside,Seaview",Timaru
1777214,9782,Caird Road,Otapiri,Winton
3033738,7972,Cairds Road,Southburn,
1831080,0632,Cairnbrae Court,Northcross,Auckland
1838423,7604,Cairnbrae Drive,Prebbleton,
1781013,7776,Cairnbrae Road,Lauriston,
3025150,0112,Cairnfield Road,"Kensington,Otangarei",Whangarei
1828478,2010,Cairngorm Place,Highland Park,Auckland
1812223,3420,Cairngorm Place,Tokoroa,
1772177,9010,Cairnhill Street,Maori Hill,Dunedin
1770980,9310,Cairnmuir Crescent,Cromwell,
1771307,9384,Cairnmuir Road,Nevis,Cromwell
3080527,9305,Cairnmuir Street,Wanaka,
3047046,9593,Cairn Road,"Puketi,Waitahuna West","Clydevale,Lawrence"
3047045,,Cairn Road,"Purekireki,Slopedown","Clinton,Owaka"
3077446,7999,Cairns Avenue,Lake Tekapo,
1814083,3210,Cairns Crescent,Rototuna,Hamilton
1770595,9494,Cairns Road,Maerewhenua,Duntroon
1794647,6022,Cairns Street,Rongotai,Wellington
1833251,2105,Cairnsvale Rise,Manurewa,Auckland
1835695,0185,Cairn Way,Te Kamo,Whangarei
1800126,5018,Cairo Street,Ebdentown,Upper Hutt
1807826,3214,Caistor Street,Fairview Downs,Hamilton
1827222,2583,Caitcheon Road,Hunua,
3009871,9371,Caithness Court,Jacks Point,Queenstown
1828473,2012,Caithness Place,Farm Cove,Auckland
1779618,7391,Caithness Road,Rotherham,
1783015,8083,Caithness Street,New Brighton,Christchurch
1838343,0110,Caitlins Lane,Maunu,Whangarei
1800901,4501,Caius Avenue,Gonville,Whanganui
1831342,0604,Cajero Place,Green Bay,Auckland
3048212,6022,Calabar Road,Miramar,Wellington
1838568,3112,Calais Place,Ohauiti,Tauranga
1831755,1081,Calais Terrace,Ostend,Waiheke Island
1779990,7011,Calamaras Street,Enner Glynn,Nelson
1783009,8061,Calbourne Lane,Avondale,Christchurch
1784726,8042,Calbreath Place,Russley,Christchurch
1935850,2019,Calcite Avenue,Flat Bush,Auckland
3042049,9874,Calcium Spar Bush Road,"Northope,Otahuti",Invercargill
1827224,2120,Calcutta Road,Pukekohe,
1794668,6035,Calcutta Street,Khandallah,Wellington
1779001,8025,Caldbeck Lane,Westmorland,Christchurch
1829812,2013,Caldbeck Rise,Northpark,Auckland
1944140,8025,Caldberg Close,Westmorland,Christchurch
1833313,2019,Caldecote Place,Flat Bush,Auckland
1836736,3112,Caldera Close,Pyes Pa,Tauranga
3080659,3378,Caldera Close,Tauhara,Taupo
1835451,3112,Caldera Crescent,Pyes Pa,Tauranga
1842316,0630,Caldera Drive,Long Bay,Auckland
1774953,9010,Calder Avenue,North East Valley,Dunedin
3079313,2402,Calder Crescent,Pokeno,
3064596,7674,Calder Drive,Lincoln,
1797283,4702,Calder Place,Feilding,
1806675,3592,Calder Place,Opito Bay,Whitianga
3034801,1072,Calder Place,Wai o Taiki Bay,Auckland
1778050,9720,Calder Place,Winton,
1777230,9892,Calder Road,Glenham,Wyndham
1777222,9782,Calder Road,"Kauana,Otapiri",Winton
1810796,3076,Calder Road,Lake Okareka,Rotorua
1777225,9781,Calder Road,Lochiel,Winton
1780655,7671,Calders Road,West Melton,
3080512,8083,Calder Street,Marshland,Christchurch
1775292,9535,Calder Street,Owaka,
1772907,9012,Calder Street,Saint Kilda,Dunedin
1774755,9395,Calder Street,Wedderburn,Ranfurly
1773375,9230,Caldervan Street,Balclutha,
3083938,9871,Calder Way,"Mill Road,Seaward Bush",Invercargill
1811852,2123,Calderwood Close,Waiuku,
1785615,8022,Caldwell Lane,Huntsbury,Christchurch
1839179,9371,Caldwell Lane,Lake Hayes,Queenstown
3081616,9876,Caldwell Lane,Roslyn Bush,Invercargill
3078835,0632,Caldwell Place,Pinehill,Auckland
1773639,9274,Caldwell Road,Greenfield,Clydevale
1804356,4279,Caldwell Road,Ongaonga,
1791267,7206,Caldwell Road,Woodbourne,Blenheim
1780278,7682,Caldwells Road,"Doyleston,Leeston",
3063213,2016,Caldwells Road,"East Tamaki Heights,Flat Bush",Auckland
1774950,9011,Caldwell Street,Brockville,Dunedin
1794649,6012,Caldwell Street,Karori,Wellington
1843022,3720,Caleb Close,Ngaruawahia,
1838437,9010,Caleb Place,Helensburgh,Dunedin
1837228,8051,Caleb Place,Northwood,Christchurch
1842924,9024,Caledonia Drive,Mosgiel,
1824247,0600,Caledonian Place,Blockhouse Bay,Auckland
2008947,9310,Caledonian Place,Cromwell,
1786700,8014,Caledonian Road,"Christchurch Central,St Albans",Christchurch
1770230,9400,Caledonian Road,Oamaru North,Oamaru
1787878,7892,Caledonian Road,Westport,
1816696,4312,Caledonia Place,Highlands Park,New Plymouth
1810797,3010,Caledonia Road,Ngongotaha,Rotorua
1817475,4610,Caledonia Street,Hawera,
1794651,6022,Caledonia Street,Miramar,Wellington
3010545,2105,Caley Court,Totara Heights,Auckland
3013465,9586,Caley Road,"Owaka Valley,Purekireki",Owaka
1794661,6011,Calgarry Avenue,Thorndon,Wellington
1784132,8042,Calgary Place,Hornby South,Christchurch
3023132,1041,Calgary Street,"Mount Eden,Sandringham",Auckland
1817113,4320,Calgher Avenue,Waitara,
1831490,1071,Caliban Place,Saint Heliers,Auckland
1791718,,Calico Line,Marton,
1792612,5018,California Drive,Totara Park,Upper Hutt
3015749,1072,California Place,Wai o Taiki Bay,Auckland
1798147,5036,Calistemon Grove,Waikanae,
1819764,0281,Callaghan Road,Maromaku,Kawakawa
3085224,9305,Callaghans Creek Rise,Wanaka,Wanaka
1790486,7882,Callaghans Road,Awatuna,Hokitika
1842694,7020,Calla Grove,Richmond,
1783013,8025,Callan Place,Hoon Hay,Christchurch
1814491,3216,Callard Place,Riverlea,Hamilton
1832755,0520,Calla Street,Maungaturoto,
1955004,3110,Calla Way,Matua,Tauranga
1828482,2014,Callender Place,Shelly Park,Auckland
1796082,5032,Callender Terrace,Paraparaumu Beach,Paraparaumu
1835762,0174,Calliope Lane,Whangarei Heads,
1821851,0624,Calliope Road,"Devonport,Stanley Point",Auckland
1787874,7891,Calliope Street,Millerton,Westport
1827858,2113,Callis Avenue,Opaheke,Papakura
1806231,3584,Calloway Lane,Coromandel,
1813983,3210,Callum Brae Drive,Rototuna,Hamilton
1816108,3210,Callum Court,Rototuna,Hamilton
3082415,9812,Callum Way,Heidelberg,Invercargill
1842872,9024,Calluna Crescent,Mosgiel,
3066647,2105,Calluna Crescent,Totara Heights,Auckland
1816707,4312,Calmady Terrace,Strandon,New Plymouth
1821726,0626,Calman Place,Chatswood,Auckland
1832237,2024,Calthorp Close,Favona,Auckland
1784958,7472,Calthorpe Street,Loburn,
1832977,2016,Caltra Place,East Tamaki,Auckland
1838460,2112,Calumet Way,Takanini,Auckland
1785949,7400,Calvandra Grove,Rangiora,
3045888,9010,Calverley Street,North East Valley,Dunedin
1828458,2024,Calvert Avenue,Mangere East,Auckland
1784139,8025,Calverton Place,Halswell,Christchurch
1805871,3434,Calvert Place,Cambridge,
1772196,9013,Calvert Place,Shiel Hill,Dunedin
3030357,4310,Calvert Road,"Lynmouth,Moturoa",New Plymouth
1811029,3297,Calvert Road,Raglan,
1827862,2110,Calvert Street,Papakura,
1824255,1026,Calvin Place,Avondale,Auckland
1814007,3118,Calypso Drive,Papamoa Beach,Papamoa
1831081,0630,Calypso Place,Rothesay Bay,Auckland
3033089,8083,Calypso Place,Spencerville,Christchurch
1813670,3210,Calypso Rise,Flagstaff,Hamilton
1775808,9876,Calypso Road,Makarewa,Invercargill
1800525,5028,Calypso Street,Grenada North,Wellington
1830183,0632,Calypso Way,Unsworth Heights,Auckland
3082773,0230,Camarosa Lane,Kerikeri,
3080929,7020,Camarosa Place,Richmond,
1795770,7011,Cambelldon Crescent,Stoke,Nelson
3082077,5024,Camber Drive,Whitby,Porirua
1830281,2102,Camberley Court,Manurewa East,Auckland
3079367,7020,Camberley Road,Richmond,
1816212,3210,Camberley Way,Huntington,Hamilton
1784738,8042,Camberwell Place,Avonhead,Christchurch
1817468,4610,Camberwell Road,Hawera,
3078896,0932,Cambie Avenue,Red Beach,
3077480,7201,Camborne Crescent,Blenheim,
3084471,7678,Camborne Road,Rolleston,
1818759,1025,Cambourne Road,"Mount Eden,Sandringham",Auckland
1827597,2025,Cambourne Road,Papatoetoe,Auckland
1813164,3112,Cambrae Place,Gate Pa,Tauranga
1811028,3225,Cambrae Road,Raglan,
1818760,1041,Cambrai Avenue,Mount Roskill,Auckland
1838310,7010,Cambria Gardens,The Wood,Nelson
1784138,8025,Cambrian Close,Westmorland,Christchurch
1838515,2016,Cambrian Crescent,Flat Bush,Auckland
1815461,3210,Cambrian Lane,Flagstaff,Hamilton
1771062,9386,Cambrian Road,Cambrians,Omakau
1771060,9386,Cambrian Settlement Road,Cambrians,Omakau
1794645,6037,Cambrian Street,Churton Park,Wellington
3080537,9305,Cambrian Street,Wanaka,
1772190,9016,Cambria Place,Dunedin Central,Dunedin
3018309,0624,Cambria Road,"Devonport,Narrow Neck",Auckland
1817472,4610,Cambria Street,Hawera,
1815703,4394,Cambria Street,Midhirst,Stratford
1780970,7010,Cambria Street,The Wood,Nelson
1827598,2010,Cambric Place,Botany Downs,Auckland
1796337,4810,Cambridge Avenue,Ashhurst,
1799935,5032,Cambridge Crescent,Paraparaumu,
3082123,0505,Cambridge Lane,Mangawhai,
1840009,5510,Cambridge Park,Levin,
1774607,9401,Cambridge Place,Holmes Hill,Oamaru
1778436,9810,Cambridge Place,Invercargill,
1798387,5510,Cambridge Place,Levin,
1841857,3110,Cambridge Road,"Bethlehem,Judea,Tauriko",Tauranga
3033364,,Cambridge Road,"Cambridge,Leamington,Rotoorangi,Te Awamutu","Cambridge,Te Awamutu"
3033363,,Cambridge Road,"Hamilton East,Hillcrest",Hamilton
1816515,4386,Cambridge Road,"Kaimiro,Norfolk",
1828453,2102,Cambridge Road,Manurewa,Auckland
1795670,5711,Cambridge Road,Martinborough,
1774387,9398,Cambridge Road,Patearoa,
1821033,0820,Cambridge Road,Riverhead,
1806826,3610,Cambridge Road,Waihi,
1771358,9230,Cambridge Street,Balclutha,
1796983,4501,Cambridge Street,Gonville,Whanganui
1780764,7700,Cambridge Street,Hampstead,Ashburton
1781774,7910,Cambridge Street,Kensington,Timaru
1775839,9793,Cambridge Street,Kingston,
1798389,5510,Cambridge Street,Levin,
1803376,4122,Cambridge Street,Mayfair,Hastings
1799231,4414,Cambridge Street,Milson,Palmerston North
1797863,4910,Cambridge Street,Pahiatua,
1817676,4520,Cambridge Street,Patea,
1827223,2402,Cambridge Street,Pokeno,
1812086,3411,Cambridge Street,Putaruru,
1789038,7020,Cambridge Street,Richmond,
1773976,9522,Cambridge Street,Tapanui,
1793531,5028,Cambridge Street,Tawa,Wellington
1790127,7805,Cambridge Street,Taylorville,Greymouth
1826245,0112,Cambridge Street,Te Kamo,Whangarei
1786127,7420,Cambridge Street,Waikari,
1798383,5510,Cambridge Street South,Levin,
1786701,8013,Cambridge Terrace,Christchurch Central,Christchurch
1821850,0624,Cambridge Terrace,Devonport,Auckland
1775936,9710,Cambridge Terrace,East Gore,Gore
3037560,,Cambridge Terrace,"Fairfield,Naenae,Taita,Waiwhetu,Waterloo",Lower Hutt
1802186,4010,Cambridge Terrace,Kaiti,Gisborne
1795027,5810,Cambridge Terrace,Masterton,
3037559,6011,Cambridge Terrace,"Mount Victoria,Te Aro",Wellington
1829491,2025,Cambridge Terrace,Papatoetoe,Auckland
1805304,4112,Cambridge Terrace,Taradale,Napier
3049100,2402,Camburn Court,Pokeno,
3080779,9022,Camden Grove,Maia,Dunedin
1828465,2025,Camden Place,Papatoetoe,Auckland
1807827,3200,Camden Place,Pukete,Hamilton
3014329,1025,Camden Road,"Mount Albert,Sandringham",Auckland
1792611,5018,Camden Road,Totara Park,Upper Hutt
1780274,7682,Camden Street,Dunsandel,
1797285,4702,Camden Street,Feilding,
1780640,,Camden Street,"Northcote,Redwood",Christchurch
1776522,9810,Camden Street,Turnbull Thomson Park,Invercargill
1816706,4310,Camden Street,Vogeltown,New Plymouth
1838178,3283,Camdon Place,Tamahere,Hamilton
1790487,7881,Camelback Road,Kokatahi,
1809629,3120,Camelia Lane,Whakatane,
1784128,8042,Camelia Place,Islington,Christchurch
1796986,4500,Camellia Avenue,Aramoho,Whanganui
1816698,4312,Camellia Avenue,Bell Block,New Plymouth
1826524,0116,Camellia Avenue,Ruakaka,
1814674,3112,Camellia Close,Hairini,Tauranga
3082409,2578,Camellia Close,Karaka,Papakura
3078195,3800,Camellia Close,Te Awamutu,
3083364,3300,Camellia Court,Morrinsville,
1801734,4414,Camellia Court,Palmerston North,
3082290,0932,Camellia Crescent,Silverdale,
1810798,3010,Camellia Drive,Ngongotaha,Rotorua
1798143,5036,Camellia Grove,Waikanae,
1839640,5713,Camellia Lane,Carterton,
3082087,7630,Camellia Lane,Kaiapoi,
1813290,3112,Camellia Place,Greerton,Tauranga
1814492,3204,Camellia Place,Hamilton Lake,Hamilton
1825356,1041,Camellia Place,Mount Roskill,Auckland
1793209,5010,Camellia Terrace,Maungaraki,Lower Hutt
3082156,0179,Camelot Court,Maungatapere,Whangarei
1822594,0629,Camelot Place,Glenfield,Auckland
1790128,7805,Camelot Place,Karoro,Greymouth
1784735,8041,Camelot Street,Ilam,Christchurch
1791824,4810,Cameo Court,Ashhurst,
1828466,2024,Cameo Court Road,Favona,Auckland
1778942,7475,Cameo Drive,Ohoka,
1785718,8083,Cameo Grove,"Burwood,Marshland",Christchurch
1841612,3472,Cameo Place,Matamata,
1812903,3800,Cameron Avenue,Te Awamutu,
1795029,5810,Cameron Crescent,Masterton,
1834362,7614,Cameron Crescent,Rolleston,
1816113,3385,Cameron Drive,Acacia Bay,Taupo
1840767,9382,Cameron Flat Road,"Cattle Flat,Mount Aspiring",Wanaka
3079275,7999,Cameron Place,Ben Ohau,Twizel
1827227,2113,Cameron Place,Drury,
1771572,9300,Cameron Place,Fernhill,Queenstown
1831729,0612,Cameron Place,Ranui,Auckland
1804078,4110,Cameron Road,Bluff Hill,Napier
1808451,,Cameron Road,"Gate Pa,Greerton,Tauranga,Tauranga South",Tauranga
1795442,5883,Cameron Road,Glenburn,Masterton
3041756,3216,Cameron Road,"Hamilton East,Hillcrest",Hamilton
1773503,9272,Cameron Road,Hillend,Balclutha
1776931,9781,Cameron Road,Lochiel,Winton
1801976,4071,Cameron Road,Makauri,Gisborne
1805931,3375,Cameron Road,Mangateparu,Morrinsville
1801438,5882,Cameron Road,Mauriceville,
1774210,9494,Cameron Road,Papakaio,Waitaki Bridge
1778511,9877,Cameron Road,Rimu,Invercargill
1771360,9587,Cameron Road,Tapanui,
1808697,3119,Cameron Road,Te Puke,
1798828,4581,Cameron Road,Turakina,Marton
1776101,9772,Cameron Road,Waikana,Mataura
1773879,9771,Cameron Road,Waipahi,Gore
1774276,9593,Cameron Road,Waitahuna,Lawrence
1827221,2681,Cameron Road,Waiuku,
1797051,4574,Cameron Road East,Westmere,Whanganui
1797052,4574,Cameron Road West,Westmere,Whanganui
3047311,4775,Camerons Line,"Aorangi,Newbury",Feilding
3068480,7805,Camerons Road,"Camerons,Marsden",Greymouth
3068479,9471,Camerons Road,"Evansdale,Warrington",Waikouaiti
1791269,7178,Camerons Road,Okaramio,Havelock
1791627,7285,Camerons Road,Seddon,
1779416,7583,Camerons Track,Okains Bay,
3015368,7700,Cameron Street,"Ashburton,Hampstead",Ashburton
1787871,7891,Cameron Street,Denniston,Westport
1817474,4610,Cameron Street,Hawera,
1820214,0405,Cameron Street,Kaikohe,
1794641,6035,Cameron Street,Kaiwharawhara,Wellington
1813037,3800,Cameron Street,Kihikihi,Te Awamutu
1781012,7730,Cameron Street,Methven,
1773111,9483,Cameron Street,Nenthorn,Macraes Flat
1816697,4310,Cameron Street,New Plymouth,
1825494,1061,Cameron Street,Onehunga,Auckland
1827857,2110,Cameron Street,Papakura,
1824261,1011,Cameron Street,Saint Marys Bay,Auckland
1781770,7910,Cameron Street,Seaview,Timaru
1772194,9012,Cameron Street,South Dunedin,Dunedin
1783024,8023,Cameron Street,Sydenham,Christchurch
1822591,0622,Cameron Street,Takapuna,Auckland
1786801,7924,Cameron Street,Waimate,
1817114,4320,Cameron Street,Waitara,
1826243,0110,Cameron Street,Whangarei,
1804085,4110,Cameron Terrace,Bluff Hill,Napier
1796984,4500,Cameron Terrace,Whanganui,
1832011,2678,Cameron Town Road,Pukekohe,
2004355,0873,Cameron Way,Makarau,Warkworth
3083551,0602,Camerosa Court,Glen Eden,Auckland
1829659,2013,Camerton Close,Northpark,Auckland
3012195,0991,Camerton Road,Great Barrier Island (Aotea Island),
1819396,0975,Cames Road,Mangawhai,
1818495,0629,Camilla Grove,Totara Vale,Auckland
1828460,2010,Camira Place,Botany Downs,Auckland
1837421,2016,Camith Close,Flat Bush,Auckland
1785826,7630,Camleigh Close,Kaiapoi,
3079026,2024,Cammell Honey Lane,Favona,Auckland
3084198,7400,Cam Mill Place,Rangiora,
1833716,0931,Cammish Lane,Orewa,
1805305,4110,Campaign Street,Napier South,Napier
2016866,8052,Campana Lane,St Albans,Christchurch
1828463,2025,Campana Road,Wiri,Auckland
3077603,7020,Campari Drive,Richmond,
3040015,8972,Camp Bay Road,"Port Levy,Purau",Diamond Harbour
1783590,7971,Campbell and Forrests Road,Otaio,Saint Andrews
1796225,5032,Campbell Avenue,Paraparaumu,
1833489,9023,Campbell Buchanan Lane,Port Chalmers,Dunedin
1805784,3620,Campbell Close,Whangamata,
1806677,3579,Campbell Court,Pauanui,
1778152,9600,Campbell Court,Te Anau,
1825539,1051,Campbell Crescent,Epsom,Auckland
1796380,4826,Campbell Crescent,Waiouru,
3085275,7608,Campbell Drive,Lincoln,Lincoln
1838917,5711,Campbell Drive,Martinborough,
1830921,0910,Campbell Drive,Warkworth,
1818378,5510,Campbell Grove,Levin,
1930799,9371,Campbell Lane,Arrowtown,
1839337,0230,Campbell Lane,Kerikeri,
1774572,9024,Campbell Lane,Mosgiel,
1793860,7430,Campbell Lane,Oxford,
3084412,4710,Campbell Place,Marton,
1827860,2110,Campbell Place,Papakura,
1810799,3015,Campbell Place,Pukehangi,Rotorua
1826236,0110,Campbell Place,Raumanga,Whangarei
1803377,4120,Campbell Place,Raureka,Hastings
3057056,4775,Campbell Road,"Aorangi,Bunnythorpe","Feilding,Palmerston North"
1797050,4571,Campbell Road,Brunswick,
1779732,7383,Campbell Road,Cheviot,
1776936,9683,Campbell Road,"Drummond,Five Roads","Invercargill,Winton"
1817375,4398,Campbell Road,"Eltham,Maata",Eltham
3057065,1061,Campbell Road,"Greenlane,One Tree Hill,Onehunga,Royal Oak",Auckland
3057068,0793,Campbell Road,"Helensville,Riverhead",
1828469,2018,Campbell Road,Maraetai,Auckland
1814628,3116,Campbell Road,Mount Maunganui,
1811763,3475,Campbell Road,"Ngarua,Richmond Downs","Richmond Downs,Waitoa"
1801977,4072,Campbell Road,Ngatapa,Gisborne
1817752,4678,Campbell Road,Otakeho,Hawera
1776950,9892,Campbell Road,Oware,Wyndham
3057054,7971,Campbell Road,"Pareora,Pareora West","Pareora,Timaru"
1826523,0192,Campbell Road,Parua Bay,
3057072,0483,Campbell Road,"Peria,Taipa","Kaitaia,Taipa"
3057076,3186,Campbell Road,"Pikowai,Pongakawa,Pukehina","Matata,Pongakawa,Pukehina"
1806745,3574,Campbell Road,Pipiroa,Ngatea
1810800,3083,Campbell Road,Reporoa,
1822582,0622,Campbell Road,Takapuna,Auckland
1821034,0986,Campbell Road,Tawharanui Peninsula,Matakana
1819159,0391,Campbell Road,Te Kopuru,
1808685,3491,Campbell Road,Tokoroa,
1820644,0479,Campbell Road,Totara North,Kaeo
1806825,3682,Campbell Road,"Waihi,Waikino",Waihi
3079881,9305,Campbell Road,Wanaka,
1778167,9777,Campbell Road,Wendon,Riversdale
1778513,9783,Campbell Road,Winton,
1801104,4474,Campbells Road,Opiki,Palmerston North
1772337,9010,Campbells Road,Pine Hill,Dunedin
1791274,7273,Campbells Road,Tuamarina,Blenheim
1783591,7977,Campbells Road,Waimate,
3059290,9392,Campbells Track,"Lake Roxburgh Village,Shingle Creek",Roxburgh
1804075,4110,Campbell Street,Ahuriri,Napier
1775445,9320,Campbell Street,Alexandra,
1786109,7383,Campbell Street,Domett,
1780270,7682,Campbell Street,Dunsandel,
3028576,9494,Campbell Street,Duntroon,
1797284,4702,Campbell Street,Feilding,
1807830,3204,Campbell Street,Frankton,Hamilton
1781226,7930,Campbell Street,Geraldine,
1791265,7100,Campbell Street,Havelock,
1803505,4130,Campbell Street,Havelock North,
1817473,4610,Campbell Street,Hawera,
1800528,6012,Campbell Street,Karori,Wellington
1812774,3432,Campbell Street,Leamington,Cambridge
1802184,4010,Campbell Street,Mangapapa,Gisborne
1781776,7910,Campbell Street,Maori Hill,Timaru
1788442,7010,Campbell Street,Nelson South,Nelson
1805670,4202,Campbell Street,Otane,
1778509,9875,Campbell Street,Otara,Tokanui
1773774,9535,Campbell Street,Owaka,
1801274,4410,Campbell Street,Palmerston North,
1804514,4291,Campbell Street,Porangahau,
1803369,4120,Campbell Street,Raureka,Hastings
1820130,0473,Campbell Street,Rawene,Kaikohe
1783011,8081,Campbell Street,Sumner,Christchurch
1813200,3920,Campbell Street,Taumarunui,
1806679,3500,Campbell Street,Thames,
1812263,3420,Campbell Street,Tokoroa,
1811762,3393,Campbell Street,Waihou,Te Aroha
1803196,4108,Campbell Street,Wairoa,
1832072,2123,Campbell Street,Waiuku,
1801463,4500,Campbell Street,Whanganui,
1806680,3510,Campbell Street,Whitianga,
1819059,0310,Campbell Terrace,Dargaville,
1779818,7387,Campbell Terrace,Motunau,Greta Valley
1793355,5012,Campbell Terrace,Petone,Lower Hutt
1773946,9532,Campbelton Street,Lawrence,
1789039,7096,Camp Creek Road,Golden Downs,Wakefield
1842336,9304,Campden Court,Lower Shotover,Queenstown
1794656,6022,Camperdown Road,"Karaka Bays,Miramar",Wellington
1774868,9382,Camp Hill Road,"Albert Town,Hawea Flat","Lake Hawea,Wanaka"
1776948,9892,Camp Hill Road,Mimihau,Wyndham
1773880,9274,Camp Hill Road,Rongahere,Clydevale
1823480,0612,Camphora Place,Ranui,Auckland
1818722,2013,Campian Place,Golflands,Auckland
1833128,2016,Campile Close,East Tamaki,Auckland
1785421,8025,Campion Place,Halswell,Christchurch
1838856,7614,Campion Place,Rolleston,
3001814,4010,Campion Road,"Riverdale,Te Hapara",Gisborne
3001813,4473,Campion Road,"Rongotea,Tangimoana",
1776100,9774,Campion Road,Upper Charlton,Gore
1798146,5036,Campion Road,Waikanae Beach,Waikanae
1785345,7471,Campions Road,Cust,
1786986,8051,Cam Place,Harewood,Christchurch
1771454,9302,Camp Lane,Arrowtown,
