road_id,postcode,name,locality,city
1817239,4372,Umutekai Road,Hillsborough,New Plymouth
3081813,2113,Umuti Lane,Karaka,Papakura
1797703,4771,Umutoi North Road,Apiti,
1797414,4774,Umutoi Road,Rangiwahia,Kimbolton
1826826,0182,Umuwhawha Road,Hukerenui,Hikurangi
3082724,4180,Unahi Lane,Haumoana,
1820498,0486,Unahi Road,Awanui,
3083980,2113,Una Ross Lane,Karaka,Papakura
1827690,2112,Una Street,Takanini,Auckland
3036706,,Underhill Road,"Featherston,Tauwharenikau,Woodside","Featherston,Greytown,Tauherenikau"
1839705,9874,Underwood Linds Bridge Road,Makarewa,Invercargill
1821415,0973,Underwood Road,Wellsford,
1837518,2013,Underwood Street,East Tamaki,Auckland
1793740,6037,Underwood Way,Churton Park,Wellington
1832231,2010,Undine Street,Pakuranga,Auckland
3079889,2018,Unga Place,Beachlands,Auckland
3079264,3187,Unicorn Lane,Papamoa,
3079814,3118,Union Drive,Papamoa,
1825977,0110,Union East Street,Port Whangarei,Whangarei
1801464,4572,Union Line,"Fordell,Kaitoke","Fordell,Whanganui"
1798914,4789,Union Line,Marton,
1775543,9016,Union Place,North Dunedin,Dunedin
1827971,2014,Union Road,"Botany Downs,Howick",Auckland
3053638,4372,Union Road,Hillsborough,New Plymouth
1827295,2678,Union Road,"Mauku,Pukekohe",Pukekohe
1824151,1010,Union Street,Auckland Central,Auckland
1807735,3214,Union Street,Claudelands,Hamilton
3047710,9016,Union Street,"Dunedin Central,North Dunedin",Dunedin
1795709,4814,Union Street,Foxton,
1780584,7673,Union Street,Glentunnel,
1817415,4610,Union Street,Hawera,
1825952,0114,Union Street,Hikurangi,
1799531,4410,Union Street,Hokowhitu,Palmerston North
1777750,9683,Union Street,Isla Bank,Otautau
1790758,7832,Union Street,Kumara,Greymouth
3038104,9483,Union Street,Macraes,Macraes Flat
1818090,4312,Union Street,Merrilands,New Plymouth
3038103,9220,Union Street,Milton,
1786821,8061,Union Street,New Brighton,Christchurch
1771883,9016,Union Street,North Dunedin,Dunedin
1797667,3122,Union Street,Opotiki,
1827854,2110,Union Street,Papakura,
1793330,5012,Union Street,Petone,Lower Hutt
1778859,9822,Union Street,Riverton/Aparima,
1810716,3010,Union Street,Victoria,Rotorua
1807048,3610,Union Street,Waihi,
1804414,4210,Union Street,Waipawa,
1788023,7895,Union Street,Waiuta,Reefton
1778721,9720,Union Street,Winton,
3006607,7193,Union Terrace,Bulwer,Marlborough Sounds
1831149,0632,Unity Drive,Rosedale,Auckland
1830250,0632,Unity Drive North,Rosedale,Auckland
1807736,3206,Unity Lane,Melville,Hamilton
1823026,0781,Unity Road,Waitakere,Auckland
1819009,0610,Universal Drive,Henderson,Auckland
1813973,0632,University Avenue,Albany,Auckland
1840215,4472,University Avenue,Turitea,Palmerston North
1784343,8041,University Drive,Ilam,Christchurch
1822375,0632,Unsworth Drive,"Greenhithe,Rosedale,Unsworth Heights",Auckland
1814953,3097,Unsworth Road,Hamurana,
1775056,9018,Unsworth Street,Green Island,Dunedin
3079491,3171,Unutoto Place,Tauriko,Tauranga
1781379,7986,Unwin Lane,Orari,Temuka
3067132,7901,Unwin Place,Twizel,
1781906,7910,Unwin Road,Timaru Port,Timaru
3081961,3118,Upane Lane,Papamoa Beach,Papamoa
1805352,4112,Upham Crescent,Taradale,Napier
3080402,7615,Upham Lane,Rolleston,
1807737,3210,Upham Place,Chartwell,Hamilton
1825770,1072,Upham Road,Panmure,Auckland
1805613,4130,Upham Street,Havelock North,
1780005,8082,Upham Terrace,Lyttelton,
1799525,4414,Upham Terrace,Roslyn,Palmerston North
3083105,7410,Upham Way,Amberley,
3034279,4310,Upjohn Street,"Brooklands,Welbourn",New Plymouth
1808620,3178,Upland Road,Aongatete,
3047097,4386,Upland Road,"Egmont Village,Kaimiro,Tarurutangi","Egmont Village,Kaimiro,New Plymouth"
1787461,8025,Upland Road,Hoon Hay,Christchurch
1823257,0604,Upland Road,Huia,Auckland
1810953,3700,Upland Road,Huntly,
1793749,6012,Upland Road,"Kelburn,Northland",Wellington
1825646,1081,Upland Road,Omiha,Waiheke Island
1824129,1050,Upland Road,Remuera,Auckland
1810717,3015,Upland Road,Western Heights,Rotorua
3034754,3110,Upland Street,"Bellevue,Brookfield",Tauranga
1771879,9010,Upland Street,Helensburgh,Dunedin
1798701,4588,Upokonui Road,Ngamatapouri,Whanganui
1820610,0478,Upokorau Road,Kaeo,
1793742,6021,Upoko Road,Hataitai,Wellington
1796437,3990,Upoko Road,Retaruke,Owhango
3078212,4374,Upper Ahu Ahu Road,Kaitake,New Plymouth
1806590,3500,Upper Albert Street,Thames,
1800375,6022,Upper Bourke Street,Kilbirnie,Wellington
1813434,3225,Upper Bow Street,Raglan,
3071437,,Upper Buller Gorge Road,"Inangahua,Murchison,Upper Buller Gorge,Victoria Forest Park","Murchison,Reefton,Westport"
1821418,0932,Upper Chelverton Drive,Red Beach,
1833983,7591,Upper Church Road,Little River,
1783914,8022,Upper Crichton Terrace,Cashmere,Christchurch
1813436,3225,Upper Cross Street,Raglan,
3032000,7778,Upper Downs Road,"Cavendish,Montalto,Surrey Hills",Mount Somers
1821421,0993,Upper Duck Creek Road,Stillwater,Silverdale
1815145,4391,Upper Duthie Road,"Kaponga,Mahoe","Hawera,Stratford"
1793485,5014,Upper Fitzherbert Road,Wainuiomata,Lower Hutt
3053015,4678,Upper Glenn Road,"Auroa,Kaupokonui",Hawera
3071116,0632,Upper Harbour Drive,"Greenhithe,Unsworth Heights",Auckland
3065367,0632,Upper Harbour Highway,"Greenhithe,Rosedale,Unsworth Heights",Auckland
3047073,0618,Upper Harbour Motorway,"Greenhithe,Hobsonville,Rosedale,West Harbour,Westgate,Whenuapai",Auckland
1798699,4592,Upper Herengawe Road,Waverley,
1780583,7673,Upper High Street,Coalgate,
3062453,7978,Upper Hook Road,"Hunter,Makikihi",Waimate
3038643,4391,Upper Hunter Road,"Eltham,Mangatoki","Eltham,Stratford"
3084792,4681,Upper Ihaia Road,Opunake,Opunake
1770128,,Upper Junction Road,"Sawyers Bay,Upper Junction",Dunedin
3009112,4684,Upper Kahui Road,Rahotu,Opunake
1779128,7472,Upper Karetu Road,Ashley Forest,Loburn
3084793,4682,Upper Kaweora Road,Opunake,Opunake
1797417,4797,Upper Kawhatau Road,Mangaweka,
1807738,3204,Upper Kent Street,Frankton,Hamilton
1817285,4681,Upper Kina Road,"Oaonui,Rahotu",Opunake
1812812,3432,Upper Kingsley Street,Leamington,Cambridge
1790477,7881,Upper Kokatahi Road,Kokatahi,
1793756,6011,Upper Lewisville Terrace,Thorndon,Wellington
1800095,5022,Upper Main Drive,Kenepuru,Porirua
1799888,4414,Upper Main Street,Roslyn,Palmerston North
1802702,8081,Upper Major Hornbrook Road,Mount Pleasant,Christchurch
1795214,5888,Upper Manaia Road,Upper Plain,Masterton
3015153,4392,Upper Mangaehu Road,"Aotuhia,Makahu",Stratford
3084799,4679,Upper Mangawhero Road,"Egmont National Park,Riverlea","Egmont National Park,Hawera"
1771416,9387,Upper Manorburn Road,"Manorburn,Moa Creek",Moa Creek
1817717,4598,Upper Manutahi Road,Manutahi,Patea
1825471,1061,Upper Municipal Place,Onehunga,Auckland
3033412,4381,Upper Newall Road,Newall,Warea
1778142,9778,Upper Newburn Street,Waikaia,
3000149,4684,Upper Ngariki Road,Rahotu,Opunake
3084821,4678,Upper Oeo Road,Awatuna,Hawera
3081606,3173,Upper Ohauiti Road,Ohauiti,Tauranga
1798705,4592,Upper Okotuku Road,Waverley,
1830985,0992,Upper Orewa Road,Wainui,
3003948,4783,Upper Pakihikura Road,"Kimbolton,Ohingaiti",Kimbolton
3019884,4374,Upper Pitone Road,"Egmont National Park,Pitone","Egmont National Park,New Plymouth"
1795086,,Upper Plain Road,"Kaituna,Masterton,Upper Plain",Masterton
1851106,4381,Upper Puniho Road,Newall,Warea
3005223,1010,Upper Queen Street,"Auckland Central,Eden Terrace",Auckland
1827284,2120,Upper Queen Street,Pukekohe,
1796439,3990,Upper Retaruke Road,"Kaitieke,Retaruke",Owhango
1808169,7183,Upper Rocklands Road,Clifton,Takaka
1777754,9682,Upper Scotts Gap Road,"Raymonds Gap,Scotts Gap",Otautau
1777391,7472,Upper Sefton Road,"Ashley,Balcairn,Sefton","Amberley,Rangiora,Sefton"
1788693,7096,Upper Stanley Brook Road,"Spooners Range,Stanley Brook",Wakefield
3077534,4673,Upper Stuart Road,"Cardiff,Eltham","Eltham,Stratford"
1771024,9398,Upper Taieri-Paerau Road,"Paerau,Serpentine",Patearoa
1817719,4598,Upper Taumaha Road,Manutahi,Patea
1789467,7182,Upper Tukurua Road,Parapara,Collingwood
1770168,9400,Upper Ure Street,South Hill,Oamaru
1798704,4592,Upper Waiau Road,Waverley,
1816256,3995,Upper Waikaka Road,Matiere,
3052131,5888,Upper Waingawa Road,Kaituna,Masterton
1811088,3297,Upper Wainui Road,Raglan,
3012875,0994,Upper Waiwera Road,"Puhoi,Tahekeroa,Wainui","Wainui,Warkworth"
1794269,6012,Upper Watt Street,Wadestown,Wellington
3009099,0985,Upper Whangateau Road,Big Omaha,
1822149,0627,Uppingham Crescent,Hillcrest,Auckland
1781381,7992,Upritchard Road,Peel Forest,Mount Peel
3045674,0571,Ups and Downs Road,"Matakohe,Paparoa",
1791089,7285,Upton Downs Road,Seddon,
3081747,7020,Upton Lane,Richmond,
1824141,1011,Upton Street,Herne Bay,Auckland
1771474,9305,Upton Street,Wanaka,
1794278,6011,Upton Terrace,Thorndon,Wellington
1778230,9600,Upukerora Road,Te Anau,
1828427,2022,Upwood Place,Mangere,Auckland
1819176,0379,Ural Road,Kaihu,
3077951,0630,Uranga Lane,Long Bay,Auckland
1826670,0116,Uranga Street,Ruakaka,
3081947,3118,Uranga Way,Papamoa Beach,Papamoa
1823274,0612,Urban Grove,Ranui,Auckland
1817720,4597,Urekawa Road,Patea,
1783699,8024,Urella Place,Spreydon,Christchurch
1802175,4010,U'ren Place,Riverdale,Gisborne
1784404,7476,Uren Road,Eyrewell,West Eyreton
1821423,0874,Uren Road,Woodhill Forest,South Head
1816971,4377,Urenui Beach Road,Urenui,
1791091,7285,Ure Road,Ward,
1770171,9400,Ure Street,"Oamaru,South Hill",Oamaru
1776392,9810,Ure Street,Windsor,Invercargill
1783548,7979,Uretane Road,Waimate,
1815539,3129,Uretara Drive,Katikati,
1826667,0582,Uretiti Road,Waipu,
1819174,0379,Urewera Road,Kaihu,
3005547,4691,Urewera Road,"Ohakune,Tongariro National Park",
1847238,8083,Urihia Street,Marshland,Christchurch
1814474,3206,Urlich Avenue,Melville,Hamilton
1819400,0505,Urlich Drive,Mangawhai,
1823271,0612,Urlich Drive,Ranui,Auckland
1842611,2019,Urney Drive,Flat Bush,Auckland
1810718,3015,Urquhart Place,Fairy Springs,Rotorua
1838141,9305,Urquhart Place,Wanaka,
1832024,2580,Urquhart Road,"Karaka,Manukau Harbour",Papakura
1826679,0174,Urquharts Bay Road,Whangarei Heads,
1797017,4500,Urquhart Street,Whanganui,
1787368,7776,Urrall Road,Lauriston,
3082274,0931,Ursa Lane,Orewa,
1799813,4702,Ursula Drive,Feilding,
1832229,2012,Ursula Place,Half Moon Bay,Auckland
3084529,2579,Uruaute Drive,Ramarama,Drury
3081830,2019,Uru Drive,Flat Bush,Auckland
3077833,0630,Uruhau Close,Torbay,Auckland
3078511,0875,Urumaraki Avenue,Helensville,
1783705,8052,Urunga Avenue,Strowan,Christchurch
1817416,4672,Urupa Road,Ohangai,Hawera
1797754,4991,Urupa Street,Pongaroa,
3023531,4396,Uru Road,"Tangarakau,Whanganui National Park","Stratford,Whanganui National Park"
1770047,9272,Ururua Road,"Awamangu,Hillend",Balclutha
1791979,0230,Urutawa Drive,Kerikeri,
1816381,4378,Uruti Road,"Okoki,Uruti",Urenui
1838368,0272,Uruti Road,Russell,
3005356,7183,Uruwhenua Road,"Upper Takaka,Uruwhenua",Takaka
1834772,0881,Urwin Road,Muriwai,
1832025,2682,Urwin Road,Otaua,
1803435,4122,Usherwood Crescent,Akina,Hastings
1787395,7910,Usk Street,Marchwiel,Timaru
1775479,9400,Usk Street,Oamaru,
1828438,2010,Ussher Place,Pakuranga Heights,Auckland
1780105,7591,Usshers Road,Little River,
1792716,5018,Utah Grove,Totara Park,Upper Hutt
1776096,8061,Utah Place,Burwood,Christchurch
1820106,0475,Utakura Road,Horeke,Okaihau
1837318,0475,Utakura Valley Road,Horeke,Okaihau
3083169,3330,Uta Lane,Wharewaka,Taupo
1810719,3015,Uta Street,Utuhina,Rotorua
1798031,5036,Utauta Street,Waikanae,
1798923,4794,Utiku South Road,Utiku,Taihape
3017450,8083,Utility Alley,North New Brighton,Christchurch
1840499,3112,Utopia Park Heights,Welcome Bay,Tauranga
3071280,0571,Utopia Road,"Mareretu,Paparoa","Maungaturoto,Paparoa"
3077383,7891,Utopia Road,Seddonville,Westport
1787890,7892,Utopia Road,Westport,
1800711,4073,Utting Road,Waimata,
1821750,0626,Utting Street,Birkdale,Auckland
1796670,4625,Utuhia Place,Ohakune,
1806053,3015,Utuhina Road,Springfield,Rotorua
1800806,3989,Uwha Road,Raurimu,Owhango
3084454,3079,Uwhiarae Pa Road,Ruatahuna,Minginui
3066796,9494,Uxbridge Road,"Awamoko,Georgetown",Oamaru
1827970,2014,Uxbridge Road,"Cockle Bay,Howick,Mellons Bay",Auckland
1771885,9010,Uxbridge Street,Normanby,Dunedin
1783368,,Uxbridge Street,"Northcote,Redwood",Christchurch
1791086,7204,Uxbridge Street,Renwick,
1840310,5573,Uxbridge Terrace,Waikawa Beach,Manakau
1806591,3579,Uzailla Court,Pauanui,
