road_id,postcode,name,locality,city
1793041,5011,Haig Street,Waterloo,Lower Hutt
1809597,3120,Haig Street,Whakatane,
3084541,3129,Haiku Way,Katikati,
1789493,7183,Haile Lane,Pohara,Takaka
1819934,0182,Haile Road,Hukerenui,Hikurangi
1826107,0112,Hailes Road,Te Kamo,Whangarei
1826657,0181,Hailes Road,Whananaki,Hikurangi
1823194,0814,Hailes Road,Whenuapai,Auckland
3077662,3210,Hailwood Road,Chartwell,Hamilton
1819096,0310,Haimona Street,Dargaville,
1828589,2024,Hain Avenue,Mangere East,Auckland
1815223,3330,Haines Grove,Rainbow Point,Taupo
3078447,0931,Haines Place,Orewa,
1794138,6021,Haines Terrace,Aro Valley,Wellington
1809922,3910,Haines Terrace,Te Kuiti,
1839970,9371,Haines Way,Arthurs Point,Queenstown
1785687,8042,Haineswood Lane,Sockburn,Christchurch
1794127,6011,Haining Street,Te Aro,Wellington
3080502,0632,Haipara Close,Greenhithe,Auckland
1813092,3875,Hairini Road,"Kihikihi,Te Awamutu",Te Awamutu
1808976,3112,Hairini Street,Hairini,Tauranga
1797102,4573,Hair Road,Kakatahi,Whanganui
3080614,2471,Hair Road,Mangatawhiri,
1800027,4710,Hair Street,Marton,
1793468,5014,Hair Street,Wainuiomata,Lower Hutt
1801004,4071,Haisman Road,Makauri,Gisborne
1791029,7281,Hakahaka Road,Port Underwood,Picton
1795195,5890,Hakakino Road,Wainuioru,
1824745,1021,Hakanoa Street,Grey Lynn,Auckland
1814971,3700,Hakanoa Street,Huntly,
1839536,3171,Hakao Road,Minden,Tauranga
2006790,7630,Hakarau Road,Kaiapoi,
3033371,,Hakarimata Road,"Huntly,Ngaruawahia",
2006661,2112,Hakaro Way,Takanini,Auckland
3041861,9498,Hakataramea Downs Bridge Road,"Cattle Creek,Hakataramea Valley",Hakataramea Valley
3041498,,Hakataramea Highway,"Elephant Hill,Hakataramea,Ikawai,Station Peak,Waihao Downs,Waimate","Hakataramea Valley,Kurow,Waimate"
1781977,9498,Hakataramea Pass Road,"Cattle Creek,Tekapo","Hakataramea Valley,Lake Tekapo"
3060426,9498,Hakataramea Valley Road,"Cattle Creek,Hakataramea,Hakataramea Valley","Hakataramea Valley,Kurow"
1785454,7777,Hakatere Drive,Wakanui,Ashburton
1780875,,Hakatere Heron Road,Ashburton Lakes,Mount Somers
1786314,7771,Hakatere Potts Road,Ashburton Lakes,Mount Somers
1839755,7612,Hakatere Road,Pegasus,
1841372,2112,Hakawai Avenue,Takanini,Auckland
1842102,0112,Hakawai Lane,Tikipunga,Whangarei
3079818,3118,Haka Way,Papamoa,
3000822,2105,Hakea Place,Totara Heights,Auckland
1796890,4500,Hakeke Street,Whanganui East,Whanganui
3046629,3920,Hakiaha Street,Taumarunui,
1956210,2019,Hakinakina Drive,Flat Bush,Auckland
1816827,4310,Hakirau Street,Port Taranaki,New Plymouth
1803686,4175,Hakiwai Road,Fernhill,Napier
1834913,0602,Haki Wihongi Place,Glen Eden,Auckland
1810229,3010,Hakopa Road,Ngapuna,Rotorua
1805061,4198,Haku Crescent,Mahia,
3077738,2019,Haku Road,Flat Bush,Auckland
1809923,3971,Haku Road,Mangaotaki,Piopio
1814379,3210,Halberg Crescent,Chartwell,Hamilton
1809594,3120,Halberg Crescent,Whakatane,
1782794,8061,Halberg Street,Dallington,Christchurch
1822420,0629,Halberg Street,Glenfield,Auckland
1827775,2110,Halberg Street,Papakura,
1801037,4010,Halbert Road,Makaraka,Gisborne
1813346,3210,Halcione Close,Flagstaff,Hamilton
1823190,0604,Halcombe Place,Green Bay,Auckland
1800695,,Halcombe Road,"Feilding,Halcombe",
1817800,4375,Halcombe Road,"Onaero,Urenui",Urenui
3003897,9893,Halcrow Road,"Dacre,Edendale","Edendale,Invercargill"
1810230,3081,Halcrow Road,Reporoa,
3082179,0992,Halcyon Bay Lane,Wainui,
3081373,5018,Halcyon Crescent,Te Marua,Upper Hutt
3007287,2025,Halcyon Place,Papatoetoe,Auckland
1833259,0112,Halcyon Place,Whau Valley,Whangarei
1786350,7891,Halcyon Road,Seddonville,Westport
1786192,7892,Halcyon Street,Charleston,Cape Foulwind
1789895,7891,Halcyon Street,Seddonville,Westport
3083044,8022,Halcyon Way,Cashmere,Christchurch
1839534,9884,Haldane Curio Bay Road,"Curio Bay,Haldane",Tokanui
1789657,7110,Haldane Road,Takaka,
1802075,4010,Haldane Street,Elgin,Gisborne
1822103,0632,Halder Place,Torbay,Auckland
1781978,7999,Haldon Arm Road,Tekapo,Lake Tekapo
3013054,7999,Haldon Road,"Burkes Pass,Tekapo","Fairlie,Lake Tekapo"
1780313,7572,Haldon Road,Hororata,
1791030,7285,Haldons Road,Seddon,
3079311,2402,Hale Court,Pokeno,
1822412,0629,Hale Crescent,Bayview,Auckland
1806807,3503,Hale Place,Ngatea,
1813572,3116,Halesia Place,Mount Maunganui,
3062158,1041,Halesowen Avenue,"Mount Eden,Sandringham",Auckland
3083909,9300,Hales Rise,Queenstown,
3022921,4791,Hales Road,"Mangamahu,Papanui Junction,Rangiwaea","Hunterville,Taihape,Whanganui"
1803848,4183,Hales Road,Meeanee,Napier
1790973,7201,Hale Street,Blenheim,
1801192,4077,Hale Street,Tolaga Bay,
1836570,6037,Halewood Grove,Churton Park,Wellington
3038856,7774,Half Chain Road,"Ashton,Eiffelton",Ashburton
3038855,7971,Half Chain Road,Pareora,
1782214,7980,Half Chain Road,Waimate,
3037863,9620,Half Mile Road,Tuatapere,
1828604,2012,Half Moon Rise,Half Moon Bay,Auckland
1824750,1072,Halford Place,Glen Innes,Auckland
1793335,5012,Halford Place,Petone,Lower Hutt
1777257,9782,Halford Road,Hokonui,Winton
3082958,8025,Half Pint Lane,Halswell,Christchurch
1836996,9376,Half Time Close,Omakau,
3061808,9793,Halfway Bay,Halfway Bay,Kingston
3072474,9076,Halfway Bush Road,"Halfway Bush,Mount Grand",Dunedin
1803045,4188,Haliburton Road,Kotemaori,
1802509,4189,Haliburton Road,Putere,Raupunga
3000627,2013,Haliday Place,East Tamaki,Auckland
1825561,,Halifax Avenue,Epsom,Auckland
1839939,0510,Halifax Drive,Waipu,
1784609,8053,Halifax Lane,Bishopdale,Christchurch
1807237,3214,Halifax Street,Enderley,Hamilton
1800438,6021,Halifax Street,Kingston,Wellington
1789590,7010,Halifax Street,Nelson,
1800324,5014,Halifax Street,Wainuiomata,Lower Hutt
1780742,7010,Halifax Street East,The Wood,Nelson
3017597,7671,Halkett Road,"Kirwee,West Melton",
1782775,8011,Halkett Street,Christchurch Central,Christchurch
1780560,7510,Halkett Street,Darfield,
1805026,4112,Halkin Mews,Taradale,Napier
1773058,9471,Halkirk Street,Karitane,Waikouaiti
3050407,5024,Halladale Road,Papakowhai,Porirua
1824933,1025,Hallam Street,Mount Albert,Auckland
1828586,,Hall Avenue,"Favona,Mangere",Auckland
1794132,6021,Hall Avenue,Newtown,Wellington
1825789,1062,Hall Avenue,Otahuhu,Auckland
1826109,0112,Hall Avenue,Regent,Whangarei
1832257,2024,Hallberry Road,Mangere East,Auckland
1797924,4983,Hall Block Road,"Aokautere,Ballance","Aokautere,Pahiatua"
1793045,5011,Hall Crescent,Epuni,Lower Hutt
1813209,3920,Hall Crescent,Taumarunui,
1821513,0932,Halldene Terrace,Red Beach,
1790152,7805,Hallenstein Lane,Greymouth,
1771564,9300,Hallenstein Street,Queenstown,
3067503,3192,Hallett Road,"Otakiri,Rotoma",Whakatane
1794142,6037,Hallewell Crescent,Johnsonville,Wellington
1842916,7901,Hallewell Road,Twizel,
3081661,3214,Halley Drive,Chartwell,Hamilton
1782808,8061,Halley Place,Avonside,Christchurch
1797259,4702,Halleys Court,Feilding,
1794143,6011,Halleys Lane,Te Aro,Wellington
1825202,1041,Halleys Place,Mount Roskill,Auckland
1802070,4010,Halley Street,Outer Kaiti,Gisborne
3079108,7692,Hallfield Drive,Ohoka,
1792806,5018,Hall Grove,Ebdentown,Upper Hutt
1821525,0920,Hall Head Road,Kawau Island,
1811025,3793,Halliday Road,Waingaro,Ngaruawahia
1771796,9382,Halliday Road,Wanaka,
1784602,8051,Halligan Place,Belfast,Christchurch
1814211,3510,Halligan Road,Whitianga,
1786664,8052,Halliwell Avenue,Papanui,Christchurch
1790318,7803,Hall-Jones Street,"Dunollie,Runanga",Runanga
1788477,7073,Hall-Jones Street,Puponga,Collingwood
1807238,3204,Hall Lane,Frankton,Hamilton
1821527,0981,Hall Lane,Kaipara Flats,Warkworth
3083311,2120,Hall Lane,Pukekohe,
3081674,7020,Hallmark Drive,"Hope,Richmond",Richmond
1813922,3110,Hallmark Rise,Bethlehem,Tauranga
1829540,0614,Halloran Place,Massey,Auckland
1797980,4815,Hall Place,Foxton Beach,Foxton
1804352,4286,Hall Road,Ashley Clinton,Takapau
1776221,9877,Hall Road,Awarua Plains,Invercargill
1770256,9384,Hall Road,Bannockburn,Cromwell
1773770,9274,Hall Road,Clydevale,
1795196,4994,Hall Road,Eketahuna,
1778653,9683,Hall Road,Flints Bush,Otautau
1770021,9393,Hall Road,Galloway,Alexandra
1822416,0629,Hall Road,Glenfield,Auckland
1777827,9783,Hall Road,Heddon Bush,Winton
1806641,3579,Hall Road,Hikuai,
1777255,9782,Hall Road,Hokonui,Winton
1770704,9492,Hall Road,Incholme,Oamaru
1781543,7991,Hall Road,Kakahu,Geraldine
1837317,0230,Hall Road,Kerikeri,
1811994,3078,Hall Road,Kinleith,Tokoroa
1773457,9292,Hall Road,Lovells Flat,Milton
1778245,9679,Hall Road,Manapouri,
1808970,3110,Hall Road,Matua,Tauranga
1826932,2474,Hall Road,Mercer,
1810231,3010,Hall Road,Ngongotaha,Rotorua
1805860,2697,Hall Road,Onewhero,
1808599,3189,Hall Road,Paengaroa,
1831921,0175,Hall Road,Pataua North,Parua Bay
1774390,9398,Hall Road,Patearoa,
1813064,3282,Hall Road,Peacocke,Hamilton
3036133,3782,Hall Road,"Rangiriri,Whangamarino",Te Kauwhata
1774593,9023,Hall Road,Sawyers Bay,Dunedin
1830656,0593,Hall Road,Tinopai,
1826925,2681,Hall Road,Waiuku,
1789268,7096,Hall Road,Woodstock,Motueka
1784604,8024,Halls Place,Middleton,Christchurch
2008159,3081,Halls Road,Broadlands,
1797674,4910,Halls Road,Pahiatua,
1800962,4774,Halls Road,Rangiwahia,Kimbolton
1779932,7420,Halls Road,Waikari,
1815288,3434,Hall Street,Cambridge,
3068535,7310,Hall Street,Cheviot,
1790153,7802,Hall Street,Cobden,Greymouth
1805726,4930,Hall Street,Dannevirke,
1798581,4814,Hall Street,Foxton,
1807239,3204,Hall Street,Frankton,Hamilton
3079799,9300,Hall Street,Frankton,Queenstown
1786190,7822,Hall Street,Hector,
1790766,7810,Hall Street,Hokitika,
1810834,3700,Hall Street,Huntly,
1809822,3127,Hall Street,Kawerau,
1813058,3800,Hall Street,Kihikihi,Te Awamutu
1780873,7730,Hall Street,Methven,
1772801,9024,Hall Street,Mosgiel,
1779933,7387,Hall Street,Motunau,Greta Valley
1804171,4110,Hall Street,Napier South,Napier
1794148,6021,Hall Street,Newtown,Wellington
1822151,0627,Hall Street,Northcote Point,Auckland
1806919,3600,Hall Street,Paeroa,
1827482,2120,Hall Street,Pukekohe,
1790380,7812,Hall Street,Ross,
1782215,7988,Hall Street,Saint Andrews,
1772290,9012,Hall Street,South Dunedin,Dunedin
1802415,4079,Hall Street,Te Puia Springs,Tokomaru Bay
1781769,7910,Hall Street,Timaru Port,Timaru
1832066,2121,Hall Street,Tuakau,
1789893,7891,Hall Street,Waimangaroa,Westport
1802914,4010,Hall Street,Whataupoko,Gisborne
1804887,4920,Hall Street,Woodville,
1817121,4374,Hall Terrace,Omata,New Plymouth
1775134,9471,Hallum Road,Bucklands Crossing,Waikouaiti
1812804,3434,Hallys Lane,Cambridge,
1781679,7920,Hally Terrace,Temuka,
3083013,3206,Halo Green,Peacocke,Hamilton
3083489,0175,Halo Rise,Whareora,
3079112,7608,Halpin Drive,Lincoln,
1817304,4616,Halse Place,Opunake,
1825205,1042,Halsey Drive,Lynfield,Auckland
1808289,5032,Halsey Grove,Paraparaumu Beach,Paraparaumu
1828579,2102,Halsey Road,Manurewa,Auckland
1824860,1010,Halsey Street,Auckland Central,Auckland
1775270,9534,Halsey Street,Clinton,
1772300,9016,Halsey Street,Dunedin Central,Dunedin
1798422,5510,Halsey Street,Levin,
1782796,8062,Halsey Street,South New Brighton,Christchurch
1830067,2013,Halstead Place,Huntington Park,Auckland
1786440,7903,Halstead Road,Pleasant Point,
1788163,7010,Halstead Street,Nelson,
1837144,7774,Halston Close,Huntingdon,Ashburton
1825112,1024,Halston Road,Mount Eden,Auckland
1794128,6037,Halswater Drive,"Churton Park,Glenside",Wellington
1799491,4412,Halswell Crescent,Westbrook,Palmerston North
3036155,8025,Halswell Junction Road,"Halswell,Hornby,Hornby South,Islington",Christchurch
3069107,8025,Halswell Road,"Halswell,Hillmorton,Kennedys Bush",Christchurch
1828602,2024,Halswell Street,Mangere East,Auckland
1794136,6011,Halswell Street,Thorndon,Wellington
1796886,4500,Halswell Street,Whanganui,
1778327,9710,Halton Street,East Gore,Gore
1782784,8052,Halton Street,Strowan,Christchurch
1828594,2102,Halver Road,"Hillpark,Manurewa",Auckland
1826661,0181,Halvorson Road,Whananaki,Hikurangi
1783312,8042,Halwyn Drive,"Hei Hei,Hornby",Christchurch
1807241,3210,Halyard Close,Flagstaff,Hamilton
1833179,0204,Halyard Loop,Haruru,
1823187,0610,Halyard Place,Te Atatu Peninsula,Auckland
1792170,5024,Halyard Place,Whitby,Porirua
1826027,0505,Halyard Way,Mangawhai,
1789656,7183,Hamama Road,Takaka,
1821794,0622,Hamana Street,Narrow Neck,Auckland
1798423,5510,Hamaria Road,Levin,
1821526,0920,Hamatana Road,Snells Beach,
1819992,0473,Hamblin Street,Rawene,Kaikohe
1807242,3200,Hamblyn Crescent,Nawton,Hamilton
1823191,0612,Hamblyn Place,Ranui,Auckland
1816829,4312,Hamblyn Street,Strandon,New Plymouth
1788476,7183,Hambrook Road,Takaka,
1785783,7630,Hamel Lane,Kaiapoi,
1772306,9010,Hamel Street,Maori Hill,Dunedin
1824748,1010,Hamer Street,Auckland Central,Auckland
1791720,5011,Hamerton Street,Naenae,Lower Hutt
1819443,0583,Hames Road,Paparoa,
1825203,1042,Hames Terrace,Hillsborough,Auckland
1790147,7802,Hameswood Gully Road,Point Elizabeth,Greymouth
1777262,9893,Hamill Road,Gorge Road,Invercargill
1842406,8025,Hamill Road,Halswell,Christchurch
1832258,2023,Hamill Road,Otara,Auckland
1784611,8041,Hamilton Avenue,Ilam,Christchurch
1778051,9720,Hamilton Avenue,Winton,
3003745,9082,Hamilton Bay Road,Deborah Bay,Port Chalmers
1773459,9220,Hamilton Court,Milton,
1806155,3510,Hamilton Crescent,Whitianga,
3048974,9398,Hamilton Diggings Road,"Kokonga,Orangapai,Patearoa","Kyeburn,Patearoa,Ranfurly"
1781979,7999,Hamilton Drive,Lake Tekapo,
1841070,4010,Hamilton Drive,Wainui,Gisborne
1827533,2123,Hamilton Drive,Waiuku,
1807243,3204,Hamilton Parade,Hamilton Central,Hamilton
1775900,9710,Hamilton Place,East Gore,Gore
1822419,0629,Hamilton Place,Glenfield,Auckland
1805698,4110,Hamilton Place,Onekawa,Napier
1827485,2120,Hamilton Place,Pukekohe,
1796385,4826,Hamilton Place,Waiouru,
3020297,7987,Hamilton Road,"Ashwick Flat,Fairlie",Fairlie
1776712,9877,Hamilton Road,Awarua,Invercargill
1826938,2684,Hamilton Road,Awhitu,
1774752,9377,Hamilton Road,Becks,Omakau
1778815,9876,Hamilton Road,"Branxholme,Ryal Bush",Invercargill
3020301,3434,Hamilton Road,Cambridge,
1805448,4976,Hamilton Road,Dannevirke,
1776222,9783,Hamilton Road,Drummond,Winton
1777838,9682,Hamilton Road,Eastern Bush,Otautau
1791929,6021,Hamilton Road,"Hataitai,Kilbirnie",Wellington
3020291,9683,Hamilton Road,"Hazletts,Isla Bank",Otautau
1824755,1011,Hamilton Road,"Herne Bay,Waitemata Harbour",Auckland
1808611,3186,Hamilton Road,"Lake Rotoma,Okere Falls,Pikowai","Matata,Rotorua"
1816276,3995,Hamilton Road,Matiere,
1806706,3574,Hamilton Road,"Netherton,Turua","Ngatea,Paeroa"
1829435,2025,Hamilton Road,Papatoetoe,Auckland
1771028,9398,Hamilton Road,Patearoa,
1771565,9300,Hamilton Road,Queenstown,
1825618,1081,Hamilton Road,Surfdale,Waiheke Island
1821517,0881,Hamilton Road,Waimauku,
1821520,0982,Hamilton Road,Warkworth,
3043645,4477,Hamiltons Line,Tiakitahuna,Palmerston North
1779387,7581,Hamiltons Road,Akaroa,
1806162,3591,Hamiltons Road,Coroglen,Whitianga
1789433,7095,Hamiltons Road,Golden Downs,Wakefield
1782216,7984,Hamiltons Road,Maungati,Southburn
3008540,9398,Hamilton Station Road,"Orangapai,Patearoa","Patearoa,Ranfurly"
1777831,9683,Hamilton Street,Drummond,Winton
1775901,9710,Hamilton Street,East Gore,Gore
1786526,7925,Hamilton Street,Fairlie,
1776511,9812,Hamilton Street,"Heidelberg,Strathern",Invercargill
1790692,7810,Hamilton Street,Hokitika,
3055425,7805,Hamilton Street,Marsden,Greymouth
1797859,4910,Hamilton Street,Pahiatua,
1808969,3110,Hamilton Street,Tauranga,
1811892,3320,Hamilton Street,Te Aroha,
1781680,7920,Hamilton Street,Temuka,
1789522,7891,Hamilton Street,Waimangaroa,Westport
1790157,7805,Hamilton Terrace,Greymouth,
1810232,3010,Hamiora Place,Ngapuna,Rotorua
3082587,3592,Hamiora Street,Matarangi,Whitianga
1828599,2010,Hamish Place,Sunnyhills,Auckland
1785420,8025,Hamish Place,Westmorland,Christchurch
3065865,9689,Hamish Road,"Bayswater,Waikoura",Otautau
1816679,8022,Hamlet Lane,Heathcote Valley,Christchurch
1827488,2120,Hamlet Place,Pukekohe,
1805447,4930,Hamlet Street,Dannevirke,
1777839,9822,Hamlet Street,Riverton/Aparima,
1812345,4332,Hamlet Street,Stratford,
3077578,7610,Hamlett Drive,Woodend,
1804160,4112,Hamlin Place,Greenmeadows,Napier
1818828,2582,Hamlin Road,"Ardmore,Papakura,Takanini","Auckland,Papakura"
1831775,1060,Hamlin Road,Mount Wellington,Auckland
1826921,2684,Hamlin Road,Pollok,
1819521,0593,Hamlin Road,Tinopai,
1791674,7201,Hamlyn Place,Witherlea,Blenheim
1777833,9792,Hamlyn Road,Mossburn,
1791034,7273,Hammerichs Road,"Rapaura,Springlands",Blenheim
1782803,8013,Hammersley Avenue,Shirley,Christchurch
1838566,8042,Hammersmith Drive,Wigram,Christchurch
1812459,3330,Hammersmith Street,Richmond Heights,Taupo
1785578,8022,Hammerton Lane,Heathcote Valley,Christchurch
3080391,3173,Hammick Crescent,Pyes Pa,Tauranga
1838530,7011,Hammill Grove,Stoke,Nelson
1821511,0931,Hammond Avenue,Hatfields Beach,Orewa
1838421,3503,Hammond Lane,Ngatea,
1821656,0626,Hammond Place,Birkenhead,Auckland
3049701,3989,Hammond Place,Owhango,
1782804,8024,Hammond Place,Spreydon,Christchurch
1799489,4412,Hammond Place,West End,Palmerston North
1791580,7201,Hammond Place,Witherlea,Blenheim
1804799,4977,Hammond Road,Ormondville,
1791037,7271,Hammond Road,Renwick,
1801471,4476,Hammond Road,Rongotea,
3067448,7983,Hammond Road,"Sutherlands,Totara Valley",Pleasant Point
1801420,4791,Hammond Road,Taihape,
1804168,4112,Hammond Road,Taradale,Napier
1801232,4818,Hammond Street,Bulls,
1808974,3112,Hammond Street,Hairini,Tauranga
1807244,3204,Hammond Street,Hamilton Central,Hamilton
1792089,4710,Hammond Street,Marton,
1797348,4774,Hammond Street,Rangiwahia,Kimbolton
1804796,4972,Hamoa Road,Dannevirke,
1825175,1041,Hamon Avenue,Mount Roskill,Auckland
1840087,3015,Hamon Place,Pukehangi,Rotorua
1826660,0582,Hamon Road,Waipu,
3030001,,Hampden-Palmerston Road,"Bushey,Hampden,Hillgrove,Palmerston,Shag Point","Hampden,Moeraki,Palmerston"
3066016,9410,Hampden Square,Hampden,
1801315,4412,Hampden Street,Awapuni,Palmerston North
1790744,7810,Hampden Street,Hokitika,
1788776,7007,Hampden Street,Murchison,
1788164,7010,Hampden Street,Nelson South,Nelson
1791335,7220,Hampden Street,Picton,
1842045,7010,Hampden Terrace,Nelson South,Nelson
1838266,2016,Hampervale Place,Flat Bush,Auckland
1794154,6012,Hampshire Avenue,Wilton,Wellington
1836144,3210,Hampshire Court,Flagstaff,Hamilton
3084260,2580,Hampshire Lane,Karaka,Papakura
1789916,7011,Hampshire Place,Stoke,Nelson
1782814,8061,Hampshire Street,"Aranui,Avondale",Christchurch
1792171,5024,Hampshire Street,Cannons Creek,Porirua
1775838,9793,Hampshire Street,Kingston,
1815639,3072,Hampson Place,Hamurana,
1804889,4920,Hampson Street,Woodville,
1834594,7400,Hampstead Close,Rangiora,
1815659,3112,Hampstead Court,Pyes Pa,Tauranga
1836564,7604,Hampstead Lane,Prebbleton,
1812457,3330,Hampstead Place,Richmond Heights,Taupo
3061152,1025,Hampstead Road,Sandringham,Auckland
1815693,3210,Hampstead Way,Rototuna North,Hamilton
1792966,5011,Hampton Court,Fairfield,Lower Hutt
1815041,3782,Hampton Downs Road,Whangamarino,Te Kauwhata
1824759,1071,Hampton Drive,Saint Heliers,Auckland
3056578,7692,Hampton Drive,Swannanoa,
1774140,9024,Hampton Grove,Mosgiel,
1800341,5028,Hampton Hill Road,Tawa,Wellington
3083339,2582,Hampton Lane,Clevedon,
1826092,0920,Hampton Mews,Snells Beach,
1784594,8053,Hampton Place,Burnside,Christchurch
1789708,7120,Hampton Place,Motueka,
1799615,4501,Hampton Place,Springvale,Whanganui
1807245,3200,Hampton Place,St Andrews,Hamilton
1817119,4381,Hampton Road,Okato,
1805436,3620,Hampton Road,Whangamata,
1780868,7777,Hamptons Road,Pendarves,Ashburton
3013819,7676,Hamptons Road,"Prebbleton,Rolleston",
1790392,7812,Hampton Street,Ross,
1815088,3400,Hampton Terrace,Matamata,
1814657,3112,Hampton Terrace,Parkvale,Tauranga
1815334,3883,Hams Road,"Ngahinapouri,Ohaupo",Ohaupo
1793469,5014,Hamstead Street,Wainuiomata,Lower Hutt
1792973,5010,Hamua Grove,Waiwhetu,Lower Hutt
1797798,4995,Hamua Hukanui Road,Eketahuna,
1817118,4320,Hamua Place,Waitara,
