road_id,postcode,name,locality,city
3082421,8042,Gallop Lane,Yaldhurst,Christchurch
1828879,2012,Galloway Crescent,Farm Cove,Auckland
1836566,3112,Galloway Crescent,Pyes Pa,Tauranga
3085295,7400,Galloway Place,Rangiora,Rangiora
1771259,9393,Galloway Road,"Galloway,Springvale",Alexandra
1832507,2580,Galloway Road,Karaka,Papakura
3017315,9073,Galloway Road,Taieri Beach,Taieri Mouth
1814369,3216,Galloway Street,Hamilton East,Hamilton
1771972,9011,Galloway Street,"Kenmure,Mornington",Dunedin
1813086,3800,Galloway Street,Kihikihi,Te Awamutu
1806412,9305,Galloway Terrace,Wanaka,
1802560,4189,Gallows Road,Putere,Raupunga
1775613,9271,Gall Road,Ahuriri Flat,Kaka Point
1781967,7925,Gall Street,Fairlie,
1839457,2019,Galora Close,Flat Bush,Auckland
1798809,4788,Galpins Road,Marton,
1842557,2402,Galston Court,Pokeno,
1832308,2014,Galsworthy Place,Bucklands Beach,Auckland
1775883,9774,Galt Road,Tuturau,
1818175,4610,Galt Street,Hawera,
1828850,2010,Galvan Avenue,Sunnyhills,Auckland
1800792,5018,Galveston Grove,Totara Park,Upper Hutt
1977394,9382,Galvin Lane,Wanaka,
3080485,4573,Galvin Road,Horopito,Raetihi
1810197,3010,Galvin Road,Owhata,Rotorua
1819339,0592,Galvin Road,Ruawai,
1783646,8052,Galway Avenue,Bryndwr,Christchurch
1807194,3216,Galway Avenue,Hamilton East,Hamilton
1799555,4410,Galway Avenue,Hokowhitu,Palmerston North
1835390,1072,Galway Bay Terrace,Stonefields,Auckland
1835952,9300,Galway Court,Queenstown,
1812109,3411,Galway Crescent,Putaruru,
1809326,3112,Galway Grove,Greerton,Tauranga
1803206,4122,Galway Place,Mayfair,Hastings
1808740,3119,Galway Place,Te Puke,
1782193,7984,Galways Road,Maungati,Southburn
1824112,1010,Galway Street,Auckland Central,Auckland
3061471,9810,Galway Street,"Grasmere,Prestonville",Invercargill
1809816,3127,Galway Street,Kawerau,
1773487,9220,Galway Street,Milton,
1825513,1061,Galway Street,Onehunga,Auckland
1788147,7011,Galway Street,Stoke,Nelson
1804192,4112,Galway Street,Tamatea,Napier
1776123,9773,Galway Street,Waikaka,Gore
1800203,5011,Galway Street,Waterloo,Lower Hutt
1832309,2103,Gambare Place,Wattle Downs,Auckland
1814117,3210,Gambia Grove,Flagstaff,Hamilton
1825514,1061,Gambia Place,Onehunga,Auckland
1783647,8053,Gambia Street,Papanui,Christchurch
1811038,3771,Gamble Road,Waikokowai,Huntly
3084325,0614,Gamble Way,Massey,Auckland
1786814,8022,Gamblins Road,Saint Martins,Christchurch
1802682,4195,Gambols Road,Tuai,Wairoa
1832110,2110,Game Place,Red Hill,Papakura
3080299,8025,Gammack Drive,Halswell,Christchurch
1780135,7672,Gammacks Road,Motukarara,Tai Tapu
1781677,7920,Gammack Street,Temuka,
1808141,3173,Gamman Mill Road,Oropi,
1785154,7495,Gammans Road,Oxford,
1771978,9011,Gamma Street,Belleknowes,Dunedin
1819672,0474,Gammon Road,Awarua,Kaikohe
1839323,5032,Gandalf Crescent,Paraparaumu,
1841114,4996,Gandys Road,Tiraumea,Eketahuna
1831256,0610,Gane Lane,Te Atatu Peninsula,Auckland
1808143,3114,Gane Place,Omokoroa,
1791200,7202,Gane Street,Spring Creek,
1828875,2024,Ganges Avenue,Mangere East,Auckland
1794949,6035,Ganges Road,Khandallah,Wellington
1830853,0479,Gangway Road,Totara North,Kaeo
1835392,1072,Ganley Terrace,"Saint Johns,Stonefields",Auckland
1789221,7197,Gannet Heights,Kaiteriteri,Motueka
1771974,9022,Gannet Lane,Saint Leonards,Dunedin
3072992,0118,Gannet Place,One Tree Point,Whangarei
3003360,0630,Gannet Point,"Browns Bay,Murrays Bay,Rothesay Bay",Auckland
1841363,5024,Gannet Way,Whitby,Porirua
1788016,7895,Gannons Road,Reefton,
1810139,3987,Gannon Street,Maniaiti / Benneydale,Te Kuiti
1770921,9310,Gantry Place,Cromwell,
1828867,2012,Ganymede Place,Half Moon Bay,Auckland
1779479,8082,Gaol Steps,Lyttelton,
1826916,2684,Gap Road,Manukau Heads,Awhitu
3013627,7591,Gap Road,Te Oka,Little River
1776818,9781,Gap Road East,"Thomsons Crossing,Winton",Winton
1776819,9781,Gap Road West,Winton,
1821896,0630,Garadice Road,Rothesay Bay,Auckland
1809406,3120,Garaway Street,Whakatane,
1792156,5024,Garboard Lane,Whitby,Porirua
1819336,0573,Garbolino Road,"Hakaru,Mangawhai","Kaiwaka,Mangawhai"
1818418,0618,Garcia Place,West Harbour,Auckland
1773301,9471,Garden Bush Road,Bucklands Crossing,Waikouaiti
1829989,0204,Garden Court,Haruru,
1832855,0110,Garden Court,Woodhill,Whangarei
1798504,5510,Gardener Street,Levin,
1812389,3330,Garden Grove,Nukuhau,Taupo
1837989,3508,Garden Grove,Tairua,
3070179,9775,Garden Gully Road,"Crossans Corner,Merino Downs,Te Kiteroa",Gore
1807196,3206,Garden Heights Avenue,Glenview,Hamilton
1785528,8081,Gardenhill Lane,Redcliffs,Christchurch
1839941,0179,Garden Hill Lane,Maungatapere,Whangarei
1816612,4312,Gardenia Avenue,Bell Block,New Plymouth
1816050,3206,Gardenia Close,Melville,Hamilton
1813312,3116,Gardenia Drive,Mount Maunganui,
1836935,0632,Gardenia Grove,Fairview Heights,Auckland
1828872,2012,Gardenia Grove,Half Moon Bay,Auckland
1789226,7020,Gardenia Place,Richmond,
3084721,4471,Garden Lane,Aokautere,Aokautere
1818684,0632,Garden Lane,Torbay,Auckland
1771980,9010,Garden Place,Glenleith,Dunedin
1814370,3204,Garden Place,Hamilton Central,Hamilton
1810198,3015,Garden Place,Hillcrest,Rotorua
1825131,1041,Garden Place,Mount Eden,Auckland
1809324,3112,Garden Place,Tauranga South,Tauranga
1806133,3500,Garden Place,Thames,
1826362,0112,Garden Place,Tikipunga,Whangarei
1792982,5011,Garden Road,Avalon,Lower Hutt
3085217,7571,Garden Road,Darfield,Darfield
3040398,0991,Garden Road,Great Barrier Island (Aotea Island),
1794943,6012,Garden Road,"Kelburn,Northland",Wellington
1784538,8014,Garden Road,Merivale,Christchurch
1777996,9881,Garden Road,"Pahia,Ruahine",Riverton/Aparima
1829877,1010,Garden Road,Parnell,Auckland
1822977,0772,Garden Road,Piha,
1796185,5032,Garden Road,Raumati Beach,Paraparaumu
1824123,1050,Garden Road,Remuera,Auckland
1776805,9730,Garden Street,Lumsden,
3002513,9483,Garden Street,Macraes,Macraes Flat
1821883,0624,Garden Terrace,Devonport,Auckland
1791339,7220,Garden Terrace,Picton,
1827476,2120,Garden Terrace,Pukekohe,
1788583,7091,Garden Valley Road,Wairoa Valley,Brightwater
3078536,1050,Gardenview Rise,Remuera,Auckland
3079794,0505,Garden Way,Mangawhai Heads,Mangawhai
1832311,2024,Gardiner Grove,Mangere East,Auckland
1793399,5014,Gardiner Grove,Wainuiomata,Lower Hutt
3049907,7011,Gardiner Place,Bishopdale,Nelson
1807197,3214,Gardiner Place,Fairfield,Hamilton
1803468,4130,Gardiner Place,Havelock North,
1808144,3189,Gardiner Place,Pukehina,
1781535,7985,Gardiner Road,Kakahu,Geraldine
1776821,9871,Gardiner Road,Kennington,Invercargill
1796351,4471,Gardiners Road,Aokautere,
1770830,9495,Gardiners Road,Awamoa,Oamaru
1779211,8051,Gardiners Road,"Bishopdale,Harewood",Christchurch
1783808,7692,Gardiners Road,Clarkville,Kaiapoi
1785234,7471,Gardiners Road,Cust,
1787536,7387,Gardiners Road,Motunau,Greta Valley
3072048,7495,Gardiners Road,"Oxford,Starvation Hill",Oxford
3072045,7781,Gardiners Road,"Pendarves,Rakaia","Ashburton,Rakaia"
3028014,9591,Gardiners Track,"Craigellachie,Glendhu Forest",Lawrence
1790826,7201,Gardiner Street,Riversdale,Blenheim
1804198,4110,Gardiner Street,Westshore,Napier
1822881,0600,Gardner Avenue,New Lynn,Auckland
1802094,4010,Gardner Place,Inner Kaiti,Gisborne
1949550,5512,Gardner Place,Otaki,
1825530,1023,Gardner Road,Epsom,Auckland
1817066,4374,Gardner Road,Omata,New Plymouth
1778220,9691,Gardner Road,Rowallan,Tuatapere
1797954,4983,Gardners Road,Pahiatua,
1788585,7173,Gardner Valley Road,Upper Moutere,
1827708,2112,Gardone Terrace,Conifer Grove,Takanini
3082075,9391,Gards Place,Alexandra,
1770829,9494,Gards Road,Otekaieke,Duntroon
1800162,5019,Gard Street,Silverstream,Upper Hutt
3026469,9775,Gardyne Road,"Greenvale,Maitland,Waikaka",Gore
1822851,0612,Garelja Road,Henderson,Auckland
1810199,3010,Gareth Place,Lynmore,Rotorua
1772423,9010,Garfield Avenue,Roslyn,Dunedin
3072974,0800,Garfield Road,Helensville,
3072973,4974,Garfield Road,"Norsewood,Ormondville",
1794953,6021,Garfield Street,Brooklyn,Wellington
1811200,3281,Garfield Street,Gordonton,Hamilton
1824107,1052,Garfield Street,Parnell,Auckland
1820924,0973,Garfield Street,Port Albert,Wellsford
1836047,8025,Garforth Green,Halswell,Christchurch
1781529,7991,Garforth Road,Kakahu,Geraldine
1781143,7772,Garforth Street,Fairton,Ashburton
1814541,3171,Gargan Road,Tauriko,Tauranga
1820930,0973,Garibaldi Street,Port Albert,Wellsford
1819272,7020,Garin Grove,Richmond,
1779800,7010,Garin Heights,Atawhai,Nelson
1835329,1072,Garin Way,Stonefields,Auckland
1807198,3200,Garland Drive,St Andrews,Hamilton
3077896,3495,Garland Lane,Leamington,Cambridge
1825529,1061,Garland Road,"Ellerslie,Greenlane",Auckland
1826363,0116,Garland Road,Ruakaka,
3057418,,Garlands Road,"Hillsborough,Woolston",Christchurch
1782194,7979,Garlands Road,Waimate,
1811523,3473,Garland Street,Matamata,
1774285,9300,Garland Terrace,Kelvin Heights,Queenstown
3079001,7610,Garlick Street,Woodend,
1822638,0620,Garmons Way,Castor Bay,Auckland
1822636,0629,Garner Place,Glenfield,Auckland
1809339,3118,Garnet Drive,Papamoa Beach,Papamoa
1792820,5018,Garnet Grove,Birchville,Upper Hutt
3077826,9305,Garnet Grove,Wanaka,
1810200,3015,Garnet Place,Pukehangi,Rotorua
1824127,1022,Garnet Road,"Waitemata Harbour,Westmere",Auckland
1776000,9710,Garnet Street,Gore,
1779876,7385,Garnet Street,Hawarden,
3056092,3200,Garnett Avenue,"Forest Lake,Te Rapa",Hamilton
1783651,8024,Garnett Avenue,Spreydon,Christchurch
1803208,4120,Garnett Street,Raureka,Hastings
1825737,1971,Garratt Road,Waiheke Island,
1783045,8052,Garreg Road,"Bryndwr,Fendalton",Christchurch
3041630,4310,Garrett Drive,Whalers Gate,New Plymouth
1842795,7608,Garrett Place,Lincoln,
1828859,2023,Garrett Place,Otara,Auckland
1801760,5018,Garrett Place,Riverstone Terraces,Upper Hutt
1778456,9877,Garrett Road,Awarua,Invercargill
1808147,3175,Garrett Road,Waitao,Tauranga
1796700,4500,Garrett Street,Durie Hill,Whanganui
1800575,6011,Garrett Street,Te Aro,Wellington
3081691,4470,Garrick Lane,Kelvin Grove,Palmerston North
1807199,3200,Garrick Place,Beerescourt,Hamilton
1810201,3015,Garrick Place,Pukehangi,Rotorua
1825407,1042,Garrison Avenue,Mount Roskill,Auckland
3077787,3187,Garrison Road,Papamoa,
3015094,3415,Garrison Street,Arapuni,Putaruru
1795351,5713,Garrison Street,Carterton,
1859666,5794,Garrity Lane,Greytown,
1779145,7473,Garrymere Road,Okuku,
1784984,7473,Garry River Road,Glentui,Oxford
1831651,1024,Garry Road,Mount Eden,Auckland
1779132,7495,Garry Road,Okuku,
1803211,4120,Garry Street,Raureka,Hastings
1817632,4598,Garsed Road,Kakaramea,Patea
1825512,1061,Garside Place,Onehunga,Auckland
3072548,9793,Garston Athol Highway,"Athol,Garston,Nokomai",Athol
3002595,7774,Gartartan Road,"Tinwald,Willowby",Ashburton
3085584,7614,Garten Lane,Rolleston,Rolleston
1785227,7471,Garterys Road,Cust,
1792811,5018,Garth Lane,Maoribank,Upper Hutt
1773299,9598,Garthmyl Lane,Middlemarch,
1775180,9597,Garthmyl Road,"Middlemarch,Sutton",Middlemarch
1832313,2102,Garth Place,Manurewa,Auckland
1799985,5571,Garth Road,Levin,
3080585,2124,Garth Ross Lane,Karaka,Papakura
1786858,8022,Garth Terrace,Cashmere,Christchurch
1807200,3216,Garthwood Road,Hillcrest,Hamilton
3079964,9393,Gartley Lane,Springvale,Alexandra
1822975,0614,Garton Drive,Massey,Auckland
3002758,0482,Garton Road,"Peria,Taipa","Kaitaia,Taipa"
3042352,8042,Gartrell Road,Wigram,Christchurch
1791205,7206,Gartrell Street,Woodbourne,Blenheim
1784983,7481,Gartys Road,"Balcairn,Leithfield","Amberley,Leithfield"
1828877,2024,Garus Avenue,Mangere East,Auckland
1785019,3112,Garvan Glen,Pyes Pa,Tauranga
1776812,9871,Garvey Road,Woodlands,Invercargill
3072994,7895,Garveys Creek Mine Road,"Rahu Saddle,Victoria Forest Park",Reefton
1787954,7891,Garveys Road,Westport,
1831961,2583,Garvie Road,Hunua,
1776808,9872,Garvie Road,Mabel Bush,Invercargill
3025171,0372,Garvie Road,"Mamaranui,Tangowahine",Dargaville
1784169,8042,Garvins Road,Hornby,Christchurch
1790050,7872,Garvin Street,"Hochstetter,Ngahere","Moana,Ngahere"
1837861,3204,Gary John Lane,Frankton,Hamilton
1791741,5581,Gary Road,Peka Peka,Waikanae
1789337,7096,Garys Road,Spooners Range,Wakefield
1790830,7201,Gascoigne Street,"Islington,Riversdale",Blenheim
1803198,4120,Gascoigne Street,Raureka,Hastings
1812387,3330,Gascoigne Street,Taupo,
1826979,2684,Gaskell Road,Manukau Heads,Awhitu
1792986,5010,Gaskill Grove,Harbour View,Lower Hutt
1796152,3197,Gaskill Road,Toatoa,Opotiki
1840709,3197,Gaskill Road East,Toatoa,Opotiki
1803536,4102,Gaskin Place,Haumoana,
1808142,3173,Gasson Lane,Pyes Pa,Tauranga
1783634,,Gasson Street,Sydenham,Christchurch
1817799,4310,Gasworks Lane,New Plymouth,
1841940,7691,Gatehouse Lane,Woodend,
1797458,4816,Gate Pa Avenue,Ohakea,Bulls
1802901,4083,Gate Road,Raukumara,Ruatoria
1842558,2402,Gateshead Road,Pokeno,
1785400,8023,Gates Lane,Woolston,Christchurch
1786359,7771,Gates Road,Mount Somers,
3040631,7483,Gates Road,Scargill,Waikari
1798022,5036,Gates Road,Waikanae Beach,Waikanae
3081281,0479,Gates Way,Totara North,Kaeo
2004292,2571,Gateway Avenue,Beachlands,Auckland
1816019,3194,Gateway Crescent,Coastlands,Whakatane
1809408,3194,Gateway Drive,Coastlands,Whakatane
1842622,3288,Gateway Drive,Horotiu,Hamilton
3082079,3800,Gateway Drive,Te Awamutu,
3079433,6011,Gateway Lane,Pipitea,Wellington
1842559,2402,Gateway Park Drive,Pokeno,
1805842,3194,Gateway West,Coastlands,Whakatane
1820928,0873,Gatfield Road,Kaukapakapa,
1783649,8011,Gatherer Street,Phillipstown,Christchurch
1826977,2113,Gatland Road,Opaheke,Papakura
1933003,6037,Gatley Grove,Churton Park,Wellington
1831043,0626,Gatman Street,Birkdale,Auckland
1784529,8042,Gatonby Place,Avonhead,Christchurch
1794946,6022,Gaudin Street,Rongotai,Wellington
1774408,9494,Gaudion Road,Peebles,Waitaki Bridge
1802711,3197,Gault Road,Otara,Opotiki
1824116,1010,Gaunt Street,Auckland Central,Auckland
1770952,9310,Gavan Street,Cromwell,
1794944,6035,Gavaskar Place,Khandallah,Wellington
1803824,4112,Gavin Black Street,Meeanee,Napier
1816133,3210,Gavin Heights,Rototuna,Hamilton
1839979,0812,Gavinike Place,Waimauku,
1810845,3700,Gavin Place,Huntly,
1796184,5032,Gavin Road,Raumati Beach,Paraparaumu
1810202,3073,Gavin Road,Rerewhakaaitu,
3033542,1060,Gavin Street,"Ellerslie,Mount Wellington",Auckland
1801530,5014,Gawler Grove,Wainuiomata,Lower Hutt
3008225,5581,Gawler Street,Te Horo Beach,Otaki
1841729,9305,Gawn Lane,Wanaka,
1775277,9584,Gaws Road,Wairuna,Clinton
1794952,6035,Gaya Grove,Ngaio,Wellington
1828878,2023,Gaye Crescent,Otara,Auckland
3003152,8061,Gayhurst Road,"Avonside,Burwood,Dallington",Christchurch
1827786,2113,Gaylands Place,Opaheke,Papakura
3081666,3214,Gaylard Avenue,Chartwell,Hamilton
1789028,7201,Gaylee Place,Redwoodtown,Blenheim
1950626,6037,Gayle Way,Grenada Village,Wellington
1818515,2112,Gaylord Place,Conifer Grove,Takanini
1814504,3973,Gayne Road,Honikiwi,Otorohanga
1825403,1041,Gaynor Street,Mount Roskill,Auckland
3079943,3119,Gaynor Way,Te Puke,
1786435,7982,Gays Pass Road,Totara Valley,Pleasant Point
1790415,7812,Gay Street,Ross,
3081135,1072,Gazala Lane,Panmure,Auckland
3084152,2580,Gazala Road,Karaka,Papakura
3026167,3216,Gazeley Avenue,Silverdale,Hamilton
1821757,0626,Gazelle Avenue,Beach Haven,Auckland
1785954,8081,Gazelle Lane,Redcliffs,Christchurch
1826965,2683,Gazelle Road,Karioitahi,Waiuku
1830333,0582,Gazelle Way,Langs Beach,Waipu
1801019,4774,Geanges Road,Apiti,
1799762,5018,Geange Street,Upper Hutt Central,Upper Hutt
3051713,2681,Gearon Road,"Glenbrook,Mauku","Glenbrook,Pukekohe"
1795960,5582,Gear Road,Te Horo,Otaki
1811985,3078,Gears Road,Kinleith,Tokoroa
1793373,5012,Gear Street,Petone,Lower Hutt
1810203,3015,Gear Street,Utuhina,Rotorua
3007433,5024,Gear Terrace,Ranui,Porirua
1774383,9371,Geary Lane,Closeburn,Queenstown
1817633,4598,Geary Road,Manutahi,Patea
1772420,9014,Geary Street,Portobello,Dunedin
1804196,4112,Gebbie Road,Taradale,Napier
3014631,8971,Gebbies Pass Road,"Gebbies Valley,Tai Tapu,Teddington","Governors Bay,Tai Tapu"
1772833,9024,Gebbie Street,Kinmont Park,Mosgiel
3081915,3204,Gecko Lane,Hamilton Lake,Hamilton
3078721,0616,Gecko Road,Hobsonville,Auckland
1810204,3010,Geddes Road,Koutu,Rotorua
3029934,9397,Geddes Road,"Kyeburn,Naseby,Ranfurly",
1780198,7672,Geddes Road,Lincoln,
1772740,9018,Geddes Street,Green Island,Dunedin
1824117,1026,Geddes Terrace,Avondale,Auckland
1802957,4110,Geddis Avenue,"Maraenui,Marewa,Meeanee",Napier
1785229,7400,Geddis Street,Rangiora,
3080309,8011,Gee Lane,Linwood,Christchurch
1784527,8053,Geelong Place,Burnside,Christchurch
1773298,9510,Geelong Street,Waikouaiti,
1828871,2024,Gee Place,"Mangere,Mangere East",Auckland
3080422,4112,Gee Place,Taradale,Napier
1842436,7692,Geering Place,Kaiapoi,
1819338,0591,Gee Road,Matakohe,
1810205,3074,Gee Road,Owhata,Rotorua
1770823,9495,Gees Road,Kakanui,Oamaru
1791202,7204,Gee Street,Renwick,
1793592,5028,Gee Street,Tawa,Wellington
1783850,7400,Gefkins Road,Rangiora,
1785233,7473,Geisha Road,Waikuku,
3079508,7615,Geldard Drive,Rolleston,
1930779,2113,Gelderland Way,Karaka,Papakura
1842308,7608,Gelens Place,Lincoln,
1832449,2580,Gellert Road,Karaka,Papakura
1808139,3114,Gellibrand Place,Omokoroa,
3039602,2583,Gelling Road,"Ararimu,Hunua","Drury,Hunua"
1776644,9877,Gell Road,Woodend,Invercargill
1799556,4414,Gemini Avenue,Milson,Palmerston North
1792159,5024,Gemini Lane,Cannons Creek,Porirua
1821754,0626,Gemini Place,Beach Haven,Auckland
1810209,3010,Gemini Place,Kawaha Point,Rotorua
3079187,7614,Gemini Place,Rolleston,
3069864,9492,Gemmells Crossing Road,"Incholme,Reidston",Oamaru
1779873,7385,Gemmells Road,Hawarden,
3005404,0810,Gemscott Crescent,Huapai,Kumeu
1792819,5018,Gemstone Drive,Birchville,Upper Hutt
3084518,2113,Gemstone Park Road,Rosehill,Papakura
3082440,7615,Gemstone Place,Rolleston,
1810208,3015,Gem Street,Pukehangi,Rotorua
1832871,0612,Gendo Avenue,Henderson,Auckland
1837118,0230,General Gates Avenue,Kerikeri,
3016753,7999,Generator Shed Road,Aoraki/Mount Cook National Park,
1785982,7675,Genesis Drive,West Melton,
1833079,2019,Genesis Place,Flat Bush,Auckland
1824118,0600,Geneva Place,Blockhouse Bay,Auckland
1839259,4414,Geneva Terrace,Kelvin Grove,Palmerston North
3079915,0616,Genevieve Lane,Hobsonville,Auckland
1815557,3289,Genevieve Way,Whatawhata,Hamilton
1785652,7025,Genia Drive,Wakefield,
1784524,8083,Genista Place,Parklands,Christchurch
1841133,5024,Gennaker Lane,Whitby,Porirua
1842703,7614,Genoa Avenue,Rolleston,
1813803,3210,Genoa Close,Flagstaff,Hamilton
1800330,0173,Genoa Lane,Tutukaka,Whangarei
3080042,5024,Genoa Place,Whitby,Porirua
1800652,0632,Genoa Way,Albany Heights,Auckland
3044812,7875,Gentian Lane,Arthur's Pass National Park,
1792821,5018,Gentian Street,Timberlea,Upper Hutt
1806134,3591,Gentle Annie Road,Coroglen,Whitianga
3081763,7875,Gentle Annie Road,Kumara Junction,Greymouth
1796370,4826,Gentry Grove,Waiouru,
1840775,7700,Geoff Geering Drive,Netherby,Ashburton
1828860,2024,Geoffrey Place,Mangere East,Auckland
1814372,3216,Geoffrey Place,Riverlea,Hamilton
1831090,0630,Geoffrey Road,Torbay,Auckland
1828853,2022,Geoffrey Roberts Road,Auckland Airport,Auckland
1822829,0612,Geordie Street,Henderson,Auckland
1837418,2120,George Arthur Place,Pukekohe,
1822978,0618,George Avenue,Herald Island,Auckland
3034340,8042,George Bellew Road,"Avonhead,Yaldhurst",Christchurch
