road_id,postcode,name,locality,city
1796216,5032,Bahama Crescent,Paraparaumu Beach,Paraparaumu
1832276,2023,Bahama Place,Clover Park,Auckland
1784000,8042,Bahama Place,Hornby,Christchurch
1826186,0112,Bahama Place,Parahaki,Whangarei
1815458,3118,Bahamas Key,Papamoa Beach,Papamoa
1823221,0612,Bahari Drive,Ranui,Auckland
1814576,3177,Baigent Place,Tanners Point,Tahawai
1788211,7011,Baigent Road,Enner Glynn,Nelson
1788980,7072,Baigent Road,Howard,St. Arnaud
1806776,3576,Baigent Road,Pukorokoro / Miranda,Kaiaua
1789344,7096,Baigents Road,Spooners Range,Wakefield
1789742,7095,Baigent Valley Road,Wakefield,
1793763,8024,Baigent Way,Middleton,Christchurch
1824701,1021,Baildon Road,Grey Lynn,Auckland
1807365,3214,Bailey Avenue,Claudelands,Hamilton
1814891,3073,Bailey Crescent,Kaingaroa Forest,Murupara
1792803,5018,Bailey Grove,Trentham,Upper Hutt
3057522,9818,Bailey Place,Stewart Island/Rakiura,Stewart Island
1779563,7392,Bailey Road,Balmoral,
1831786,1060,Bailey Road,Mount Wellington,Auckland
1797487,4479,Bailey Road,Ohakea,Bulls
1805926,3393,Bailey Road,Te Aroha,
1821265,0975,Bailey Road,Wellsford,
1784888,7692,Baileys Road,Ohoka,
1797237,4702,Bailey Street,Feilding,
1810863,3700,Bailey Street,Huntly,
1786870,8042,Bailey Street,Templeton,Christchurch
1802755,4073,Bailie Road,Waimata,
1795326,5713,Baillie Crescent,Carterton,
1790205,7802,Baillie Place,Cobden,Greymouth
1806262,3500,Baillie Street,Thames,
1788130,7011,Bail Street,Stoke,Nelson
1808399,3119,Bainbridge Avenue,Te Puke,
1810367,3073,Bainbridge Road,Rerewhakaaitu,
3069282,4477,Bainesse Road,"Bainesse,Glen Oroua","Glen Oroua,Palmerston North"
1816847,4310,Baines Terrace,New Plymouth,
3043314,,Bainfield Road,"Mill Road,Waihopai,Waikiwi",Invercargill
1828663,2014,Bain Place,Bucklands Beach,Auckland
1779080,7472,Bain Road,Ashley Forest,Loburn
1774776,9572,Bain Road,Ettrick,Roxburgh
1781471,7986,Bain Road,"Milford,Winchester","Temuka,Winchester"
1805927,3772,Bain Road,Ruawaro,Huntly
1779891,7483,Bain Road,Waipara,
1807372,3216,Bains Avenue,Hamilton East,Hamilton
3066294,9812,Bain Street,"Clifton,Kingswell",Invercargill
1808824,3116,Bain Street,Mount Maunganui,
1786959,8053,Bainton Street,Bishopdale,Christchurch
1811293,3710,Baird Avenue,Te Kauwhata,
1839175,9371,Baird Lane,Lake Hayes,Queenstown
1778519,9893,Baird Road,Dacre,Invercargill
1776990,9783,Baird Road,Oreti Plains,Winton
1826939,2471,Baird Road,Pokeno,
1808662,,Baird Road,Tokoroa,
3052354,3198,Baird Road,Waiotahe,Opotiki
1818730,,Bairds Road,"Otara,Papatoetoe",Auckland
1784993,7472,Bairds Road,Sefton,
1827984,2014,Baird Street,Howick,Auckland
3027786,9081,Baird Street,Long Beach,Port Chalmers
1776312,9810,Baird Street,Richmond,Invercargill
3081393,1041,Baitul Lane,Mount Roskill,Auckland
1829789,0931,Bakehouse Lane,Orewa,
1787934,7893,Baker Creek Road,Karamea,
1832617,0473,Baker Drive,Opononi,
3083731,8025,Baker Estate Lane,Halswell,Christchurch
1832271,2104,Bakerfield Place,Manukau,Auckland
1775652,9305,Baker Grove,Wanaka,
1823205,0814,Baker Lane,Westgate,Auckland
1825486,1061,Baker Place,Onehunga,Auckland
1774525,9073,Baker Road,"Berwick Forest,Clarendon","Milton,Outram"
1805416,4972,Baker Road,Dannevirke,
1808208,2695,Baker Road,"Glen Murray,Waikaretu","Onewhero,Port Waikato"
3041322,4371,Baker Road,"Hurworth,Mangorei",New Plymouth
1819290,0379,Baker Road,Kaihu,
1814180,3496,Baker Road,Karapiro,Cambridge
1815123,3391,Baker Road,Manawaru,
3041328,0179,Baker Road,"Maungatapere,Poroti,Wheki Valley",Whangarei
1781109,7784,Baker Road,Rakaia,
1808400,3178,Baker Road,Tahawai,
3041330,0476,Baker Road,Umawera,Okaihau
1812536,3492,Baker Road,Whakamaru,Mangakino
3009907,7385,Bakers Road,"Masons Flat,The Peaks",Hawarden
1782267,7978,Bakers Road,Waimate,
1780727,7700,Baker Street,Allenton,Ashburton
1772149,9012,Baker Street,Caversham,Dunedin
1840276,0632,Baker Street,Fairview Heights,Auckland
1803311,4120,Baker Street,Flaxmere,Hastings
1801170,4891,Baker Street,Foxton,
1820705,0800,Baker Street,Helensville,
1814976,3700,Baker Street,Huntly,
1817172,4373,Baker Street,Lepperton,New Plymouth
1773217,9483,Baker Street,Nenthorn,Macraes Flat
1782660,8083,Baker Street,New Brighton,Christchurch
3066633,6012,Baker Street,"Pipitea,Thorndon,Wadestown",Wellington
1776302,9812,Baker Street,Rockdale,Invercargill
1830734,0202,Baker Street,Russell,
3066629,7910,Baker Street,"Seaview,West End",Timaru
1773554,9231,Baker Street,Stirling,
1806847,3610,Baker Street,Waihi,
1770684,9401,Baker Street,Weston,Oamaru
1838606,7985,Baker Street,Winchester,
1797389,4777,Balaclava Street,Cheltenham,Feilding
1776984,9831,Balaclava Street,Wyndham,
1782673,8061,Baladin Street,Avondale,Christchurch
3083753,0612,Ba Lane,Ranui,Auckland
1773228,9597,Bala Street,Middlemarch,
3015959,0930,Balboa Drive,Matakatia,Whangaparaoa
1838979,3118,Balboa Key,Papamoa Beach,Papamoa
1830010,2016,Balbriggan Rise,Dannemora,Auckland
1779890,7481,Balcairn Amberley Road,Balcairn,Amberley
1791833,4410,Balcairn Place,Terrace End,Palmerston North
1783994,8025,Balcairn Street,Halswell,Christchurch
1788550,7183,Balck Road,Takaka,
1821268,0882,Bald Hill Road,"Helensville,Waitoki",
1818731,2681,Bald Hill Road,"Mauku,Waiuku","Pukekohe,Waiuku"
1775597,9598,Bald Hill Road,Middlemarch,
3009399,4791,Bald Hill Road,"Rangiwaea,Taihape",Taihape
1787030,7473,Bald Hills Road,Glentui,Oxford
1785953,8051,Baldoyle Way,Casebrook,Christchurch
1789432,7095,Baldrick Road,Golden Downs,Wakefield
1819432,0573,Baldrock Road,"Brynderwyn,Kaiwaka","Kaiwaka,Maungaturoto"
1831612,1025,Baldwin Avenue,Mount Albert,Auckland
3027312,7805,Baldwin Crescent,Paroa,Greymouth
1785699,7630,Baldwin Lane,Kaiapoi,
1811997,3482,Baldwin Road,Lichfield,Putaruru
1789741,7173,Baldwin Road,Tasman,Upper Moutere
1815064,3781,Baldwin Road,Waerenga,Te Kauwhata
1793140,5010,Baldwin Street,Moera,Lower Hutt
1775558,9010,Baldwin Street,North East Valley,Dunedin
1825845,1062,Baldwin Street,Otahuhu,Auckland
1788976,7096,Baldys Road,Golden Downs,Wakefield
3081837,3187,Bale Close,Papamoa,
1825118,1024,Baleden Lane,Mount Eden,Auckland
1811374,3771,Balemi Road,Ohinewai,Huntly
1841403,2104,Balemi Way,Wiri,Auckland
1803489,4130,Bale Place,Havelock North,
1812157,3420,Balerno Place,Tokoroa,
3079537,9371,Bale Road,Jacks Point,Queenstown
1946626,2120,Bale Way,Pukekohe,
1839529,9779,Balfour Ardlussa Road,"Ardlussa,Balfour,Longridge North","Balfour,Riversdale"
1799844,5889,Balfour Crescent,Castlepoint,Tinui
1807386,3216,Balfour Crescent,Riverlea,Hamilton
1804377,4288,Balfour Road,Ashley Clinton,Takapau
1781364,7982,Balfour Road,Hazelburn,Pleasant Point
1828691,2102,Balfour Road,Manurewa,Auckland
1824688,1052,Balfour Road,Parnell,Auckland
1802920,4010,Balfour Road,Te Hapara,Gisborne
1802429,4022,Balfour Road,Te Karaka,
1822347,0622,Balfour Street,Bayswater,Auckland
1794197,6021,Balfour Street,"Berhampore,Mornington",Wellington
1795662,5712,Balfour Street,Greytown,
1772138,9010,Balfour Street,North East Valley,Dunedin
1788098,7825,Balfour Street,Westport,
1782670,8011,Balfour Terrace,Christchurch Central,Christchurch
3078861,7334,Balfour Way,Hanmer Springs,
1825261,1041,Balfron Avenue,Mount Roskill,Auckland
1784582,8041,Balgay Street,Upper Riccarton,Christchurch
1828680,2112,Balgowan Terrace,Conifer Grove,Takanini
1796904,4501,Balgownie Avenue,Gonville,Whanganui
1793010,5011,Balgownie Grove,Naenae,Lower Hutt
1783997,8025,Balkwell Street,Halswell,Christchurch
1826182,0110,Ballagh Close,Onerahi,Whangarei
1829461,2104,Ballance Avenue,Papatoetoe,Auckland
1803922,4110,Ballance Place,Marewa,Napier
1794443,4983,Ballance Road,Ballance,Pahiatua
1796401,4826,Ballance Road,Waiouru,
1797694,4777,Ballance Street,Apiti,
1796909,4500,Ballance Street,Aramoho,Whanganui
1772142,9011,Ballance Street,Caversham,Dunedin
1797818,4900,Ballance Street,Eketahuna,
1809836,3127,Ballance Street,Kawerau,
1813126,3800,Ballance Street,Kihikihi,Te Awamutu
1798465,5510,Ballance Street,Levin,
1795788,4472,Ballance Street,Linton,Palmerston North
1816845,4310,Ballance Street,Lower Vogeltown,New Plymouth
1801067,4983,Ballance Street,Mangamutu,Pahiatua
1795063,5810,Ballance Street,Masterton,
1807937,3900,Ballance Street,Otorohanga,
1796551,4632,Ballance Street,Raetihi,
1790306,7803,Ballance Street,Runanga,
3051603,4821,Ballance Street,Shannon,
1784583,8083,Ballance Street,Waimairi Beach,Christchurch
1794206,6011,Ballance Street,Wellington Central,Wellington
1788099,7825,Ballance Street,Westport,
1802278,4010,Ballance Street,Whataupoko,Gisborne
1797918,4983,Ballance Valley Road,"Ballance,Pahiatua",Pahiatua
1809837,3127,Ballantrae,Kawerau,
1815430,3110,Ballantrae Place,Bethlehem,Tauranga
1778349,9710,Ballantrae Place,Gore,
1816836,4312,Ballantrae Place,Highlands Park,New Plymouth
1813739,3210,Ballantrae Place,Huntington,Hamilton
3056799,6011,Ballantrae Place,"Pipitea,Thorndon",Wellington
1776839,9816,Ballantrae Street,Wallacetown,
3078564,3781,Ballantyne Avenue,Te Kauwhata,
1783998,8041,Ballantyne Avenue,Upper Riccarton,Christchurch
1803319,4120,Ballantyne Place,Frimley,Hastings
1803647,4182,Ballantyne Place,Poraiti,Napier
1776842,9782,Ballantyne Road,"Browns,Otapiri",Winton
1773719,9274,Ballantyne Road,Clydevale,
1805189,4182,Ballantyne Road,Poraiti,Napier
1771391,,Ballantyne Road,Wanaka,
1803310,4120,Ballantyne Street,Frimley,Hastings
1774938,9013,Ballantyne Street,Waverley,Dunedin
1815833,3178,Ballantyne Way,Aongatete,
1832797,2016,Balla Place,East Tamaki,Auckland
1774146,9396,Ballarat Avenue,Naseby,
1837169,7882,Ballarat Rise,Awatuna,Hokitika
1785264,7400,Ballarat Road,Rangiora,
3039924,1051,Ballarat Street,"Ellerslie,Mount Wellington",Auckland
1771648,9300,Ballarat Street,Queenstown,
1838565,8042,Ballarat Way,Wigram,Christchurch
1789305,7011,Ballard Drive,Stoke,Nelson
1811375,3791,Ballard Road,"Gordonton,Horsham Downs,Taupiri","Hamilton,Taupiri"
1773556,9220,Ballard Street,Milton,
1839976,1025,Ballast Lane,Mount Albert,Auckland
1776152,9771,Ballast Road,McNab,Gore
1828656,2010,Ballater Place,Highland Park,Auckland
1823216,0618,Ballial Place,West Harbour,Auckland
2010166,2019,Ballinabreen Road,Flat Bush,Auckland
1794190,6037,Ballina Drive,Churton Park,Wellington
1842713,2019,Ballindrait Drive,Flat Bush,Auckland
1791482,7201,Ballinger Drive,Riversdale,Blenheim
1791856,5713,Ballinger Place,Carterton,
1842929,7630,Ballinger Place,Kaiapoi,
1842659,7674,Ballinger Street,Lincoln,
1818439,0618,Ballini Rise,West Harbour,Auckland
1824852,1051,Ballin Street,Ellerslie,Auckland
1837882,3175,Ballintoy Park Drive,Welcome Bay,Tauranga
1833302,0632,Ballintra Close,Pinehill,Auckland
1805260,4112,Balliol Avenue,Pirimai,Napier
1801421,5028,Balliol Drive,Tawa,Wellington
1782653,8081,Ball Lane,Redcliffs,Christchurch
1791635,7285,Ballochdale Road,Seddon,
1807405,3214,Balloch Street,Fairfield,Hamilton
1828658,2105,Balloch Street,Randwick Park,Auckland
1825257,1041,Ball Place,Mount Roskill,Auckland
3052448,4598,Ball Road,"Alton,Hurleyville,Kakaramea",Patea
1819430,0594,Ball Road,Matakohe,
1804871,4998,Ball Road,Papatawa,Woodville
3009081,9812,Ball Street,"Kingswell,Tisbury",Invercargill
3081832,2019,Ballyalton Crescent,Flat Bush,Auckland
1833126,2016,Ballybay Road,East Tamaki,Auckland
1841767,0632,Ballyboe Place,Pinehill,Auckland
1787186,8051,Ballybrack Place,Casebrook,Christchurch
1835794,3300,Ballybunnion Crescent,Morrinsville,
1832532,2016,Ballycullanie Place,Dannemora,Auckland
1833370,2013,Ballydonegan Rise,East Tamaki,Auckland
1841383,7471,Ballydoyle Lane,"Fernside,Rangiora",Rangiora
1842714,2019,Ballyholey Drive,Flat Bush,Auckland
1777647,9783,Ballyhooley Road,Drummond,Winton
1981813,2019,Ballykerrigan Road,Flat Bush,Auckland
3080481,2019,Ballyliffin Drive,Flat Bush,Auckland
1784588,8051,Ballymena Drive,Belfast,Christchurch
1841877,3400,Ballymena Lane,Matamata,
1837247,0632,Ballymore Drive,Pinehill,Auckland
1833369,2013,Ballyroney Place,East Tamaki,Auckland
1833366,2013,Ballyward Close,East Tamaki,Auckland
1832959,0112,Balmacewan Drive,Te Kamo,Whangarei
1809890,3116,Balmacewen Place,Mount Maunganui,
3027382,9010,Balmacewen Road,"Maori Hill,Wakari",Dunedin
3012744,0626,Balmain Road,"Birkenhead,Chatswood",Auckland
1774942,9010,Balmain Street,Halfway Bush,Dunedin
1800450,6037,Balmain Street,Newlands,Wellington
1801325,3110,Balmedie Ridge,Bethlehem,Tauranga
1827810,2110,Balmerino Avenue,Red Hill,Papakura
1813295,3200,Balmerino Crescent,Pukete,Hamilton
1791756,5036,Balmerino Grove,Waikanae,
3082015,5018,Balmerino Lane,Wallaceville,Upper Hutt
1825115,1024,Balmer Lane,Mount Eden,Auckland
1774139,9024,Balmoral Avenue,Mosgiel,
1836512,0632,Balmoral Avenue,Northcross,Auckland
1796911,4501,Balmoral Crescent,Springvale,Whanganui
3067120,9812,Balmoral Drive,"Appleby,Strathern,West Invercargill",Invercargill
1813786,3330,Balmoral Drive,Hilltop,Taupo
1774845,9300,Balmoral Drive,Kelvin Heights,Queenstown
1801356,4410,Balmoral Drive,Terrace End,Palmerston North
1812154,3420,Balmoral Drive,Tokoroa,
1770639,7400,Balmoral Lane,Rangiora,
1782678,8081,Balmoral Lane,Redcliffs,Christchurch
1838384,7201,Balmoral Mews,Springlands,Blenheim
1776040,7700,Balmoral Place,Allenton,Ashburton
1789603,7011,Balmoral Place,Stoke,Nelson
1813491,3210,Balmoral Rise,Chartwell,Hamilton
3006440,,Balmoral Road,"Epsom,Mount Eden,Sandringham",Auckland
3006439,9491,Balmoral Road,"Livingstone,Tapui",Oamaru
1826183,0112,Balmoral Road,Tikipunga,Whangarei
3071142,7392,Balmoral Station Road,"Balmoral,Tekoa Range","Balmoral,Hanmer Springs"
1814411,3210,Balmoral Street,Chartwell,Hamilton
1779561,7392,Balmoral Street,Culverden,
1798468,5510,Balmoral Street,Levin,
1781913,7910,Balmoral Street,Marchwiel,Timaru
1770284,9400,Balmoral Street,Oamaru North,Oamaru
1772156,9010,Balmoral Street,Opoho,Dunedin
1805261,4112,Balmoral Street,Taradale,Napier
1779560,7332,Balmoral Street,Waiau,
1786550,7924,Balmoral Street,Waimate,
1794196,6021,Balmoral Terrace,Newtown,Wellington
1809133,3110,Balmoral Terrace,Otumoetai,Tauranga
3042959,2402,Balmore Crescent,Pokeno,
1828677,2103,Balmore Place,Wattle Downs,Auckland
1824696,1023,Balm Street,Newmarket,Auckland
1812246,9382,Balneaves Lane,Albert Town,Wanaka
1796537,3122,Balneavis Place,Opotiki,
1828681,2024,Balnoon Place,Mangere East,Auckland
1808447,7020,Balou Place,Richmond,
1803929,4110,Balquhidder Road,Hospital Hill,Napier
1833124,2016,Balrath Road,East Tamaki,Auckland
1839023,4414,Balrickard Way,Milson,Palmerston North
1775495,9491,Balruddery Road,Five Forks,Oamaru
1784585,8042,Balrudry Street,Avonhead,Christchurch
1803320,4120,Balta Street,Flaxmere,Hastings
1836712,2016,Baltersan Drive,Flat Bush,Auckland
3078632,0892,Balthazar Road,Kumeu,
1830364,2105,Baltic Place,Goodwood Heights,Auckland
1787688,8051,Baltic Place,Northwood,Christchurch
1776838,9831,Baltic Street,Wyndham,
1792802,5018,Baltimore Crescent,Totara Park,Upper Hutt
1841165,7614,Baltimore Drive,Rolleston,
1787626,8061,Baltimore Green,Shirley,Christchurch
1822342,0620,Baltimore Place,Forrest Hill,Auckland
1771805,9382,Baltimore Street,John Creek,Lake Hawea
3080801,2113,Baluchi Street,Karaka,Papakura
3056105,3015,Balwyn Avenue,Tihiotonga,Rotorua
1828664,2103,Balwyn Place,Clendon Park,Auckland
1942551,8025,Bamber Crescent,Halswell,Christchurch
3084200,7400,Bamberger Way,Rangiora,
1796784,4501,Bamber Street,Castlecliff,Whanganui
1799389,4414,Bambery Court,Palmerston North,
1823209,0602,Bamboo Grove,Kelston,Auckland
1776303,9810,Bamborough Street,"Richmond,Turnbull Thomson Park",Invercargill
1821271,0910,Bambro Street,Warkworth,
1833241,1022,Bambury Close,Point Chevalier,Auckland
1806282,3691,Bambury Place,Onemana,Whangamata
1825489,1042,Bamfield Place,Hillsborough,Auckland
1796339,4810,Bamfield Street,Ashhurst,
1824689,1026,Bamford Place,Avondale,Auckland
1780030,8971,Bamfords Road,"Allandale,Teddington",Governors Bay
1782654,8023,Bamford Street,Woolston,Christchurch
1829657,2013,Bampton Rise,Northpark,Auckland
3022507,8061,Bampton Street,"Burwood,Dallington,Shirley",Christchurch
3085412,3210,Banawanu Lane,Fairview Downs,Hamilton
1807411,3214,Banbury Crescent,Fairfield,Hamilton
1828675,2022,Banbury Place,Mangere Bridge,Auckland
1812155,3420,Banbury Place,Tokoroa,
1784569,8053,Banbury Street,Burnside,Christchurch
1787938,7891,Banbury Street,Waimangaroa,Westport
1842333,9304,Banbury Terrace,Lower Shotover,Queenstown
1831296,0602,Bancroft Crescent,Glendene,Auckland
1838940,8083,Bancroft Place,Parklands,Christchurch
1794191,6037,Bancroft Terrace,Newlands,Wellington
3079059,7615,Banded Place,Rolleston,
1794184,6035,Bandipur Terrace,Broadmeadows,Wellington
1832792,2016,Bandon Close,East Tamaki,Auckland
1817784,4312,Bandon Grove,Bell Block,New Plymouth
1776234,9814,Bandon Street,Bluff,
1807412,3204,Bandon Street,Frankton,Hamilton
1831569,1023,Banff Avenue,Epsom,Auckland
1784575,8042,Banff Place,Avonhead,Christchurch
1803928,4112,Banff Place,Tamatea,Napier
1770525,9495,Banff Street,Herbert,
3004026,0112,Banff Street,Regent,Whangarei
1773213,9510,Banff Street,Waikouaiti,
1789304,7010,Banff Way,Toi Toi,Nelson
1839921,0614,Bangla Place,Massey,Auckland
3030088,,Bangor Road,"Coalgate,Darfield",
1786644,8011,Bangor Street,Christchurch Central,Christchurch
1805512,4120,Bangor Street,Flaxmere,Hastings
1776050,9712,Bangor Street,Mataura,
1773219,9597,Bangor Street,Middlemarch,
1824686,1022,Bangor Street,Point Chevalier,Auckland
1772139,9012,Bangor Terrace,Kew,Dunedin
1811075,3225,Bankart Street,Raglan,
1773220,9597,Bank Avenue,Middlemarch,
3051391,2402,Bankhall Lane,Pokeno,
3037460,3791,Bankier Road,"Horsham Downs,Taupiri","Hamilton,Taupiri"
1788228,7010,Bank Lane,Nelson,
1794189,6035,Bankot Crescent,Ngaio,Wellington
1794192,6012,Bank Road,Northland,Wellington
1813128,3883,Bank Road,Te Awamutu,
1775164,9471,Bank Road,Warrington,Waikouaiti
3010564,8061,Banks Avenue,"Burwood,Dallington,Richmond",Christchurch
1814635,3116,Banks Avenue,Mount Maunganui,
1843472,5024,Banks Boulevard,Whitby,Porirua
1813292,3178,Banks Drive,Aongatete,
1805523,3116,Banksia Dell,Mount Maunganui,
1793011,5010,Banksia Grove,Maungaraki,Lower Hutt
1801876,4414,Banksia Grove,Milson,Palmerston North
1840683,3120,Banksia Lane,Whakatane,
1839139,5018,Banksiana Street,Trentham,Upper Hutt
1828661,2105,Banksia Place,Goodwood Heights,Auckland
1840004,7201,Banksia Place,Springlands,Blenheim
1810408,3074,Banksia Place,Tikitere,Rotorua
1834303,0420,Banksia Road,Cable Bay,
1830962,0932,Bankside Road,Silverdale,
1824695,1010,Bankside Street,Auckland Central,Auckland
1806846,3682,Banks Lane,Waikino,Waihi
1833859,9024,Banks Place,Mosgiel,
1787074,7400,Banks Place,Rangiora,
1796783,4501,Banks Place,Tawhero,Whanganui
1779082,7472,Banks Road,Ashley Forest,Loburn
3030141,3283,Banks Road,"Cambridge,Tamahere","Cambridge,Hamilton"
1828682,2585,Banks Road,Kawakawa Bay,
1815087,3473,Banks Road,Matamata,
1825841,1060,Banks Road,Mount Wellington,Auckland
1799672,4473,Banks Road,Rongotea,
1779564,7379,Banks Road,Rotherham,
1784996,7472,Banks Road,Sefton,
1802249,4010,Banks Street,Awapuni,Gisborne
1815748,3591,Banks Street,Cooks Beach,Whitianga
1782010,7925,Banks Street,Fairlie,
1816837,4310,Banks Street,Marfell,New Plymouth
1776309,9810,Banks Street,Richmond,Invercargill
1783993,8042,Banks Street,Templeton,Christchurch
1814223,3500,Banks Street,Thames,
1801983,4077,Banks Street,Tolaga Bay,
1806999,3610,Banks Street,Waihi,
1779888,7410,Bank Street,Amberley,
3069223,0627,Bank Street,"Birkenhead,Hillcrest",Auckland
1780504,7673,Bank Street,Coalgate,
3069212,9010,Bank Street,"Dalmore,North Dunedin,North East Valley",Dunedin
1820238,0410,Bank Street,Kaitaia,
1821274,0982,Bank Street,Mahurangi East,Warkworth
1798990,4797,Bank Street,Mangaweka,
1781106,7730,Bank Street,Methven,
1811640,3300,Bank Street,Morrinsville,
1825067,1024,Bank Street,Mount Eden,Auckland
1826185,,Bank Street,"Regent,Whangarei",Whangarei
1790848,7201,Bank Street,Springlands,Blenheim
1812926,3800,Bank Street,Te Awamutu,
1781914,7910,Bank Street,Timaru,
1817166,4320,Bank Street,Waitara,
1821273,0910,Bank Street,Warkworth,
1786137,7410,Bankview Place,Amberley,
1807423,3210,Bankwood Road,"Chartwell,Fairfield",Hamilton
3081662,3214,Bannerman Crescent,Chartwell,Hamilton
3022467,1022,Bannerman Road,Morningside,Auckland
1823208,0618,Bannings Way,Hobsonville,Auckland
1800449,6037,Bannister Avenue,Johnsonville,Wellington
1800582,5810,Bannister Court,Masterton,
1784554,8053,Bannister Place,Ilam,Christchurch
1824705,0600,Bannister Place,New Windsor,Auckland
1819925,0472,Bannister Road,Ngawha Springs,Kaikohe
3078258,9371,Bannister Street,Jacks Point,Queenstown
1794974,5810,Bannister Street,Masterton,
1795305,5889,Bannister Street,Tauweru,Masterton
1818376,3110,Bannockburn Lane,Bethlehem,Tauranga
1824685,1071,Bannockburn Place,Saint Heliers,Auckland
1771357,9384,Bannockburn Road,"Bannockburn,Cromwell,Lake Dunstan,Nevis",Cromwell
3081507,2113,Bannockburn Road,Opaheke,Papakura
1778394,9814,Bann Street,Bluff,
1794199,6023,Bann Street,Southgate,Wellington
1837423,2016,Banshire Close,Flat Bush,Auckland
1829780,2016,Bantry Court,Dannemora,Auckland
1803348,7582,Bantry Lodge Road,French Farm,
1770857,9320,Bantry Street,Alexandra,
1835289,2016,Banville Road,East Tamaki,Auckland
