road_id,postcode,name,locality,city
1770307,9401,Oban Street,"Holmes Hill,Waiareka Junction",Oamaru
3053986,9010,Oban Street,"Kaikorai,Roslyn,Wakari",Dunedin
1773967,9532,Oban Street,Lawrence,
1772779,9024,Oban Street,Mosgiel,
1793628,6012,Oban Street,Wadestown,Wellington
1829675,0632,Obelin Close,Albany,Auckland
3077389,9305,Obelisk Street,Wanaka,
3080555,2019,Obelus Road,Flat Bush,Auckland
1785551,8025,Oberg Lane,Westmorland,Christchurch
1824582,1026,Oberon Place,Avondale,Auckland
1813714,4332,Oberon Street,Stratford,
3054578,0793,O'Brien Road,"Coatesville,Lucas Heights","Auckland,Coatesville"
1841853,4983,O'Brien Road,Mangamutu,Pahiatua
1825703,1081,O'Brien Road,"Omiha,Waiheke Island",Waiheke Island
1811421,3289,O'Brien Road,Rotokauri,Hamilton
1777536,9782,O'Brien Road,Winton,
1781115,7782,O'Briens Road,Highbank,Methven
1782324,7972,O'Briens Road,Saint Andrews,
1783933,8042,O'Briens Road,Sockburn,Christchurch
3077702,0616,Observation Green,Hobsonville,Auckland
1799896,5032,Observation Place,Paraparaumu,
1792295,5024,Observatory Close,Whitby,Porirua
3050104,7010,Observatory Terrace,"Britannia Heights,Toi Toi",Nelson
3077935,3187,Obsidian Way,Papamoa Beach,Papamoa
1776623,9810,O'Byrne Place,Waikiwi,Invercargill
1776622,9810,O'Byrne Street,Waikiwi,Invercargill
1818171,4610,O'Callaghan Drive,Hawera,
1817151,4388,O'Callaghan Road,Everett Park,Inglewood
3078330,9371,O'Callaghan Street,Arthurs Point,Queenstown
1831927,0178,O'Carroll Road,Maungakaramea,
1785774,7385,O'Carrolls Road,Hawarden,
1831696,1041,O'Casey Place,Mount Roskill,Auckland
1815532,3175,Oceana Drive,Welcome Bay,Tauranga
1814076,3508,Oceana Heights,Tairua,
1839043,3579,Oceanair Drive,Pauanui,
1808818,3116,Oceanbeach Road,Mount Maunganui,
3063414,9814,Ocean Beach Road,"Bluff,Ocean Beach",Bluff
3063415,5373,Ocean Beach Road,"Ocean Beach,Remutaka Forest Park,Wainuiomata Coast","Lower Hutt,Ocean Beach,Remutaka Forest Park"
1805722,4294,Ocean Beach Road,"Ocean Beach,Waimarama",Waimarama
1813388,3508,Ocean Beach Road,Tairua,
1826811,0174,Ocean Beach Road,Whangarei Heads,
1798619,4815,Ocean Beach Street,Foxton Beach,Foxton
3079247,0616,Ocean Breeze Avenue,Hobsonville,Auckland
1797160,3611,Ocean Breeze Drive,Waihi Beach,
1815499,3592,Ocean Close,Matarangi,Whitianga
1838454,0371,Ocean Close,Te Kopuru,
1813726,3118,Ocean Crest,Papamoa Beach,Papamoa
1842135,3116,Oceandowns Way,Mount Maunganui,
3083605,7010,Ocean Drive,Atawhai,Nelson
1775614,9585,Ocean Grove,Owaka,
3084637,9013,Ocean Heights,Ocean Grove,Dunedin
3007035,2014,Oceania Place,Mellons Bay,Auckland
1795088,3118,Oceania Sands Way,Papamoa Beach,Papamoa
1799737,5026,Ocean Parade,Pukerua Bay,Porirua
1802637,4010,Ocean Park,Wainui,Gisborne
1835480,7371,Ocean Ridge Boulevard,Kaikoura Flat,Kaikoura
1835509,7371,Ocean Ridge Drive,Kaikoura Flat,Kaikoura
1838106,3889,Ocean Ridge Place,Kawhia,
1809648,3121,Ocean Road,Ohope,
1831759,1081,Ocean Road,"Oneroa,Surfdale",Waiheke Island
1796005,5034,Ocean Road,Paekakariki,
1796004,5032,Ocean Road,Paraparaumu Beach,Paraparaumu
1806370,3620,Ocean Road,Whangamata,
3055339,0975,Ocean Sounds Place,Mangawhai,
1825704,1010,Ocean View Crescent,Rakino Island,Auckland
1801910,7273,Ocean View Crescent,Rarangi,Blenheim
1838538,7173,Oceanview Lane,Tasman,Upper Moutere
1816574,4310,Ocean View Parade,"Moturoa,Port Taranaki",New Plymouth
1776075,7683,Ocean View Place,Southbridge,
1838113,0116,Ocean View Rise,Ruakaka,
3004155,0991,Oceanview Road,Great Barrier Island (Aotea Island),
1808817,3116,Oceanview Road,Mount Maunganui,
1832724,0420,Ocean View Road,Cable Bay,
1809652,3120,Ocean View Road,Coastlands,Whakatane
1791822,7773,Ocean View Road,"Coldstream,Lowcliffe",Ashburton
1821609,0931,Ocean View Road,Hatfields Beach,Orewa
3042696,0627,Ocean View Road,"Hillcrest,Northcote",Auckland
1823085,0604,Ocean View Road,Huia,Auckland
1822730,0620,Ocean View Road,Milford,Auckland
3042697,1081,Ocean View Road,"Oneroa,Surfdale",Waiheke Island
1808186,2695,Ocean View Road,Port Waikato,
1771893,9022,Ocean View Road,Ravensbourne,Dunedin
1821607,0975,Ocean View Road,Te Arai,Wellsford
1808109,3611,Ocean View Road,Waihi Beach,
1827665,2103,Ocean View Road,Weymouth,Auckland
1801775,5010,Oceanview Terrace,Tirohanga,Lower Hutt
1827590,0377,Ocean View Terrace,Baylys Beach,
1850849,0931,Ocean View Terrace,Orewa,
1782629,8081,Ocean View Terrace,Sumner,Christchurch
1835565,5032,Ocean Vista Lane,Paraparaumu,
3084318,0272,Ocean Vista Way,Okiato,Russell
3082251,9879,Ochail Way,Otatara,Invercargill
1830344,0600,Ochre Place,Blockhouse Bay,Auckland
3078962,2113,Ockhams Street,Karaka,Papakura
1833384,0618,Ockleston Landing,Hobsonville,Auckland
1807494,3200,O'Connell Court,Pukete,Hamilton
1805610,4130,O'Connell Place,Havelock North,
1803834,4104,O'Connell Road,Bay View,Napier
1778644,9883,O'Connell Road,Gropers Bush,Riverton/Aparima
1772979,9085,O'Connell Road,Mount Cargill,Waitati
1831549,1010,O'Connell Street,Auckland Central,Auckland
1828100,2102,O'Connell Street,Manurewa,Auckland
1839273,7602,O'Connell Street,Southbridge,
1777533,9782,O'Conner Road,Springhills,Winton
1827397,2120,O'Connor Drive,Pukekohe,
1787008,8053,O'Connor Place,Burnside,Christchurch
1789152,7081,O'Connor Road,Appleby,Richmond
1833653,9073,O'Connor Road,Henley,Mosgiel
3051979,7891,O'Connor Road,"Stockton,Waimangaroa",Westport
1778172,9776,O'Connor Road,Waimea,Riversdale
1828104,2023,O'Connor Street,Otara,Auckland
1833651,3110,O'Connor Way,Bethlehem,Tauranga
3083803,0814,Octans Road,Westgate,Auckland
1785686,8042,Octavius Lane,Sockburn,Christchurch
1816576,4312,Octavius Place,New Plymouth,
1799939,5391,Octavius Road,Peka Peka,Waikanae
3083023,3206,Oculus Terrace,Peacocke,Hamilton
1837055,8053,O'Dea Place,Burnside,Christchurch
1811420,3289,O'Dea Road,Temple View,Hamilton
1833826,0420,Oden Hill,Coopers Beach,
3078364,3210,Oderings Place,Huntington,Hamilton
1824589,1071,Odessa Crescent,Saint Heliers,Auckland
1831211,0629,Odette Road,Totara Vale,Auckland
3026842,3206,Odette Street,"Bader,Melville",Hamilton
1808361,3176,Odey Road,Whakamarama,
1780377,7580,Odgers Road,Sheffield,
1782643,8061,Odie Place,Wainoni,Christchurch
1821679,0626,Odin Place,Beach Haven,Auckland
1805451,4974,Odin Street,Norsewood,
1807502,3200,Odlin Crescent,Nawton,Hamilton
3079577,0932,Odlin Lane,Red Beach,
1775072,9092,Odlins Place,Mosgiel,
1827878,3472,Odlum Drive,Matamata,
1821678,0626,O'Donn Avenue,Beach Haven,Auckland
1818905,1041,O'Donnell Avenue,Wesley,Auckland
1838199,4475,O'Donnell Road,Milson,Palmerston North
1796466,3990,O'Donnells Road,Owhango,
1790238,7805,O'Donnell Street,Greymouth,
1811828,3393,O'Donoghue Road,"Te Aroha,Te Aroha West",Te Aroha
1807495,3216,O'Donoghue Street,Hillcrest,Hamilton
1805332,4112,O'Dowd Road,Taradale,Napier
3062312,7273,O'Dwyers Road,"Rapaura,Thomsons Ford",Blenheim
1826820,0174,Ody Road,Whangarei Heads,
1811622,4678,Oeo Road,"Auroa,Awatuna,Otakeho",Hawera
1797958,4982,Oete Road,Pahiatua,
1830738,0182,Oetzman Road,Towai,Hikurangi
3081392,1041,Ofanoa Lane,Mount Roskill,Auckland
3049491,0118,O'Farrell Drive,One Tree Point,Whangarei
1787517,7471,O'Farrells Road,Cust,
3081142,9302,O'Fee Way,Arrowtown,
3081774,9818,Off Deep Bay Road,Stewart Island/Rakiura,Stewart Island
1832872,2013,Offenhauser Drive,East Tamaki,Auckland
1778273,9600,Office Lane,Te Anau,
1781116,7772,Office Road,Fairton,Ashburton
1782648,8014,Office Road,Merivale,Christchurch
3019306,3379,Off Road Highway,"Rotokawa,Tauhara Forest",Taupo
1819656,8011,Ogb Lane,Christchurch Central,Christchurch
3079735,3210,Ogilvie Avenue,Chartwell,Hamilton
2015693,2022,Ogilvie Crescent,Auckland Airport,Auckland
3032070,9371,Ogilvie Lane,Arrowtown,
1779054,8061,Ogilvie Place,Avondale,Christchurch
1790040,7805,Ogilvie Road,Gladstone,Greymouth
1812435,3377,Ogilvie Road,Kinloch,Taupo
1788686,7872,Ogilvies Road,Dunganville,Arnold Valley
1792296,5026,Ogilvy Terrace,Plimmerton,Porirua
1825984,0112,Ogle Crescent,Te Kamo,Whangarei
1820354,0484,Ogle Drive,Waipapakauri,Awanui
1821614,0984,Ogle Road,Mangakura,Warkworth
1817148,4320,Ogle Street,Waitara,
1802016,4071,O'Grady Road,"Makauri,Waerengaahika",Gisborne
1789560,7895,O'Grady Road,Reefton,
1790237,7805,O'Grady Street,Blaketown,Greymouth
1770309,9400,Og Street,Oamaru North,Oamaru
1805924,3083,Ohaaki Road,"Broadlands,Ohaaki","Broadlands,Reporoa"
1794218,3577,Ohaene Drive,Thames,
1797592,4816,Ohaewai Avenue,Ohakea,Bulls
3008276,,Ohai Clifden Highway,"Birchwood,Eastern Bush,Feldwick,Merrivale,Orawia,Scotts Gap",Otautau
3070335,3198,Ohakana Island,"Ohakana Island,Ohiwa Harbour",Whakatane
1800522,0478,Ohakiri Way,Whangaroa,Kaeo
1796533,4691,Ohakune Mountain Road,"Ohakune,Tongariro National Park",
3047063,3078,Ohakuri Road,"Atiamuri,Kinleith,Ohakuri","Atiamuri,Reporoa,Tokoroa"
1810480,3078,Ohakuri Village Road,Ohakuri,Reporoa
1783935,8025,O'Halloran Drive,Halswell,Christchurch
1827942,2014,O'Halloran Road,Howick,Auckland
1784969,7495,O'Hallorans Road,Glentui,Oxford
1772938,9471,O'Halloren Road,Bucklands Crossing,Waikouaiti
1818311,,Ohangai Road,"Hawera,Normanby,Ohangai",Hawera
1816471,4383,Ohanga Road,"Onaero,Tikorangi","Urenui,Waitara"
1781411,7986,Ohapi Settlement Road,Winchester,
1795905,5018,O'Hara Lane,Upper Hutt Central,Upper Hutt
1805176,4171,Ohara Road,Kereru,Hastings
1830737,0472,Ohara Street,Ngawha Springs,Kaikohe
1776624,9812,O'Hara Street,"Appleby,Strathern",Invercargill
1793621,6037,Ohariu Road,Johnsonville,Wellington
3040296,6037,Ohariu Valley Road,"Churton Park,Johnsonville,Ohariu,Tawa",Wellington
1809995,4376,Oha Street,Mokau,
1809653,3191,Ohaua Road,Tawera,Taneatua
1820033,0376,Ohaua Road,Waipoua Forest,Aranga
1839487,0632,Ohau Court,Fairview Heights,Auckland
3080029,0112,Ohau Crescent,Tikipunga,Whangarei
1783932,8042,Ohau Drive,Islington,Christchurch
1770611,9412,Ohau Drive,Lake Ohau,Omarama
1841126,5570,Ohau Gravels Way,Ohau,
3022140,3112,Ohauiti Road,"Hairini,Ohauiti",Tauranga
1799043,4577,Ohaumoko Road,Fordell,
1842163,4182,Ohau Place,Poraiti,Napier
3042713,,Ohaupo Road,"Glenview,Hamilton Lake,Melville,Ohaupo,Peacocke,Rukuhia,Te Awamutu","Hamilton,Ohaupo,Te Awamutu"
3080663,3200,Ohau Road,"Avalon,Baverstock",Hamilton
1787400,7901,Ohau Road,Twizel,
1790041,7805,Ohau Street,Dobson,Greymouth
1781887,7910,Ohau Street,Glenwood,Timaru
1770615,9412,Ohau Street,Otematata,
1771888,9022,Ohau Street,Ravensbourne,Dunedin
1834008,5570,Ohau Terraces,Ohau,
3052455,3295,Ohautira Road,"Raglan,Waingaro","Ngaruawahia,Raglan"
3009102,4395,Ohawae Road,"Pohokura,Te Wera",Stratford
1817576,4671,Ohawe Road,"Ohawe,Tokaora",Hawera
1817577,4671,Ohawe Terrace,Ohawe,Hawera
1826819,0184,Ohawini Road,Oakura,Hikurangi
3081808,4120,Ohika Crescent,Mahora,Hastings
1815402,3592,Ohinau Drive,Opito Bay,Whitianga
3018972,8971,Ohinehau Lane,Charteris Bay,Governors Bay
1804613,4293,Ohinemuhu Road,Porangahau,
1806948,3600,Ohinemuri Place,Paeroa,
1808358,3186,Ohinepanea Road,Pukehina,
1824761,1050,Ohinerau Street,Remuera,Auckland
1797961,4982,Ohinereiata Road,Pahiatua,
1817616,4597,Ohine Road,Patea,
3027230,3989,Ohinetonga Road,Owhango,
3053586,3771,Ohinewai Landing Road,Ohinewai,Huntly
1837453,3771,Ohinewai North Road,Ohinewai,Huntly
1806763,3373,Ohinewai Road,"Kaihere,Waiterimu","Ngatea,Waiterimu"
1837454,3771,Ohinewai South Road,Ohinewai,Huntly
1795667,5711,Ohio Street,Martinborough,
1831020,0875,Ohirangi Road,Helensville,
1823089,0612,Ohira Place,Henderson,Auckland
1817915,3987,Ohirea Road,"Kopaki,Maniaiti / Benneydale",Te Kuiti
3065738,6021,Ohiro Road,"Aro Valley,Brooklyn",Wellington
1803586,4179,Ohiti Road,"Crownthorpe,Omahu",Hastings
3028676,3198,Ohiwa Beach Road,Waiotahe,Opotiki
3003330,3198,Ohiwa Cove Rise,Waiotahe,Opotiki
3033504,3198,Ohiwa Harbour Road,Waiotahe,Opotiki
3053836,3198,Ohiwa Loop Road,Waiotahe,Opotiki
1809639,3121,Ohiwa Parade,Ohope,
1827629,2582,Ohiwa Road,Papakura,
1796524,3990,Ohoeka Street,Owhango,
1787179,7692,Ohoka Meadows Drive,Ohoka,
3079153,7630,Ohoka Road,"Clarkville,Flaxton,Kaiapoi","Kaiapoi,Rangiora"
1779288,7630,Ohoka Road,Kaiapoi,
1837307,3118,Ohope Place,Papamoa Beach,Papamoa
1809655,,Ohope Road,"Maraetotara,Ohope,Whakatane","Ohope,Whakatane"
1796514,3990,Ohorere Street,Owhango,
1801247,4795,Oho Street,Taihape,
1842562,3288,Ohote Lane,Whatawhata,Hamilton
1796896,3199,Ohotu Road,Omaio,Opotiki
3044632,3191,Ohotu Road,"Ruatoki,Tawera",Taneatua
1796532,4691,Ohotu Road,Waimarino,Ohakune
3083125,0410,Ohotu Way,Kaitaia,
1801656,3382,Ohuanga Road,Rangipo,Turangi
1795856,3334,Ohuanga Road,Turangi,
1803112,4196,Ohuia Road,Wairoa,
1809654,3120,Ohuirehe Road,"Bay of Plenty,Coastlands",Whakatane
1806371,3691,Ohui Road,Opoutere,Whangamata
1842400,3510,Ohuka Farm Drive,Whitianga,
1833670,3510,Ohuka Place,Whitianga,
3082860,4195,Ohuka Road,"Ohuka,Ruakituri,Tuai","Ruakituri,Wairoa"
3083128,0420,Ohumuhumu Lane,Cable Bay,
1803581,4182,Ohurakura Road,"Te Pohue,Tutira",Napier
3068475,,Ohura Mokau Road,"Matiere,Otangiwai",Matiere
1816338,3995,Ohura North Road,Ohura,
1816339,3980,Ohura Peak Trig Road,Ohura,
1810803,3979,Ohura Road,Aria,
3063799,,Ohura Road,"Douglas,Kohuratahi,Matau,Pohokura,Strathmore,Tahora,Tangarakau,Te Wera,Tokirima,Tututawa,Whangamomona","Ohura,Stratford"
1817786,,Ohura Road,"Matiere,Ohura,Ongarue",
1820032,0473,Ohuri Road,Rawene,Kaikohe
1809642,3079,Ohutu Road,Galatea,Murupara
3034400,4691,Ohutu Road,Rangataua,Ohakune
1838503,0294,Oihi Road,Te Ti Mangonui,Kerikeri
1808359,3176,Oikimoke Road,Te Puna,Tauranga
1820352,0482,Oinu Road,"Awanui,Kaingaroa","Awanui,Kaitaia"
3018214,0875,Oioi Lane,Kaukapakapa,
3080468,3112,Oioi Lane,Poike,Tauranga
1984538,0616,Oioi Road,Hobsonville,Auckland
1796516,3990,Oioi Street,Owhango,
1796518,3990,Oio No 1 Road,Owhango,
1796517,,Oio Road,"Kaitieke,Owhango,Retaruke,Whanganui National Park","Owhango,Whanganui National Park"
1827002,2578,Oira Road,Karaka,Papakura
1809640,3192,Okaahu Road,Te Teko,Whakatane
3060815,3781,Okaeria Road,"Maramarua Forest,Waerenga,Waitakaruru","Ngatea,Te Kauwhata"
1826809,0172,Okaharau Road,Pakotai,Whangarei
3081133,9471,Okahau Terrace,Warrington,Waikouaiti
1832896,0481,Okahu Downs Drive,Kaitaia,
1821602,0977,Okahukura Road,Tapora,
3044532,3996,Okahukura Saddle Road,"Matiere,Taumarunui",
1813761,3074,Okahu Lane,Tikitere,Rotorua
1820203,,Okahu Road,Kaitaia,
1812352,3382,Okahuroa Road,Tauranga Taupo,Turangi
1824763,1071,Okahu Street,Orakei,Auckland
1817621,4591,Okahutiria Road,Waverley,
1836631,3377,Okaia Drive,Kinloch,Taupo
1816340,3996,Okaihae Road,"Aukopae,Taumarunui",Taumarunui
3038451,0112,Okaihau Place,Tikipunga,Whangarei
3058810,4294,Okaihau Road,"Maraetotara,Waimarama",Waimarama
3058808,7691,Okaihau Road,"Tuahiwi,Waikuku","Kaiapoi,Waikuku"
3065662,7583,Okains Bay Road,"Okains Bay,Robinsons Bay",
1803317,7583,Okains River Road,Okains Bay,
1820037,0475,Okaka Road,Horeke,Okaihau
3068939,4791,Okaka Road,"Papanui Junction,Taihape","Hunterville,Taihape"
1830804,0481,Okakewai Road,Takahue,Kaitaia
1812349,3078,Okama Road,Tirohanga,Atiamuri
1780054,7672,Okana Road,Ataahua,Tai Tapu
3078908,9300,O'Kane Lane,"Frankton,Queenstown Hill",Queenstown
1804820,4977,O'Kane Road,Matamau,Dannevirke
1776195,9773,Okapua Road,Chatton,Gore
1838108,3889,Okapu Place,Kawhia,
1831812,0110,Okara Drive,Whangarei,
1804819,4973,Okarae Road,Te Uri,Dannevirke
1813748,4392,Okara Road,Aotuhia,Stratford
1810481,3076,Okareka Loop Road,Lake Okareka,Rotorua
1828099,2010,Okareka Place,Pakuranga Heights,Auckland
3007782,4195,Okare Road,"Ohuka,Ruakituri","Ruakituri,Wairoa"
3078069,0112,Okari Lane,Te Kamo,Whangarei
1787941,7892,Okari Road,Cape Foulwind,
1836371,5510,Okarito Avenue,Levin,
1814913,3073,Okaro Road,Waimangu,Rotorua
1829775,2571,Okaroro Drive,Beachlands,Auckland
1819941,0281,Okaroro Road,Motatau,Kawakawa
1955001,3118,Oka Street,Papamoa Beach,Papamoa
1832169,2010,Okataina Street,Pakuranga Heights,Auckland
1998292,3173,Okataina Street,Pyes Pa,Tauranga
