road_id,postcode,name,locality,city
3063935,7010,Quebec Road,"Britannia Heights,Washington Valley",Nelson
1822234,0620,Quebec Road,"Forrest Hill,Milford",Auckland
1800361,6021,Quebec Street,Kingston,Wellington
1830337,2012,Quedley Court,Eastern Beach,Auckland
1795105,5810,Queen Alexandra Street,Lansdowne,Masterton
1841206,5024,Queen Charlotte Drive,Aotea,Porirua
1791713,,Queen Charlotte Drive,"Havelock,Linkwater,Momorangi Bay,Ngakuta Bay,Picton,Shakespeare Bay,Whenuanui Bay","Havelock,Linkwater,Picton"
3043660,7010,Queen Elizabeth II Drive,"Atawhai,Nelson,Port Nelson,The Wood",Nelson
3043659,8061,Queen Elizabeth II Drive,"Burwood,Mairehau,Marshland,Redwood",Christchurch
1824106,1023,Queen Mary Avenue,Epsom,Auckland
1822945,0600,Queen Mary Avenue,New Lynn,Auckland
1818510,0614,Queen Natalie Place,Massey,Auckland
3078337,0110,Queen Palm Lane,Maunu,Whangarei
3082327,3119,Queen Palms Road,Te Puke,
1809143,3110,Queen Road,Bellevue,Tauranga
1793055,5010,Queens Arcade,Hutt Central,Lower Hutt
1807564,3204,Queens Avenue,Frankton,Hamilton
1784387,8014,Queens Avenue,Merivale,Christchurch
1825127,1024,Queens Avenue,Mount Eden,Auckland
3010977,5026,Queens Avenue,Plimmerton,Porirua
1785197,7402,Queens Avenue,Waikuku Beach,
1772125,9010,Queensberry Street,North East Valley,Dunedin
3057337,9383,Queensberry Terrace,Queensberry,Cromwell
1782772,8061,Queensbury Street,Burwood,Christchurch
1774612,9400,Queens Crescent,Oamaru,
1780768,7700,Queens Drive,Allenton,Ashburton
3013562,9016,Queens Drive,"Belleknowes,Dunedin Central,Mornington,North Dunedin,Roslyn",Dunedin
1780548,7600,Queens Drive,Burnham,
3013564,6022,Queens Drive,"Houghton Bay,Kilbirnie,Lyall Bay",Wellington
1800221,5010,Queens Drive,Hutt Central,Lower Hutt
1802286,4010,Queens Drive,Kaiti,Gisborne
1775105,9012,Queens Drive,"Musselburgh,Saint Kilda",Dunedin
1825715,1081,Queens Drive,Oneroa,Waiheke Island
3013559,9810,Queens Drive,"Prestonville,Richmond,Rosedale,Turnbull Thomson Park,Waikiwi,Windsor",Invercargill
1810550,3010,Queens Drive,Rotorua,
3061572,9016,Queens Gardens,Dunedin Central,Dunedin
1801553,5010,Queensgate Road,Hutt Central,Lower Hutt
1793056,5010,Queens Grove,Hutt Central,Lower Hutt
1773583,9274,Queens Hill Road,Pukeawa,Balclutha
1821822,0624,Queens Parade,"Devonport,Stanley Point",Auckland
1842564,3204,Queens Park Crescent,Frankton,Hamilton
1784383,8083,Queenspark Drive,Parklands,Christchurch
1777978,9679,Queens Reach Road,Te Anau,
1802808,4010,Queens Road,Elgin,Gisborne
3057777,4312,Queens Road,"Glen Avon,Waiwhakaiho",New Plymouth
1825743,1072,Queens Road,Panmure,Auckland
3057775,7010,Queens Road,Stepneyville,Nelson
1798108,5036,Queens Road,Waikanae Beach,Waikanae
1782354,7978,Queens Terrace,Waimate,
3057137,1061,Queenstown Road,"Hillsborough,Onehunga,Royal Oak",Auckland
1782056,7984,Queen Street,Albury,
1797004,4500,Queen Street,Aramoho,Whanganui
1831459,1010,Queen Street,Auckland Central,Auckland
1820530,0483,Queen Street,Awanui,
1778852,9779,Queen Street,Balfour,
1790907,7201,Queen Street,Blenheim,
1772954,9035,Queen Street,Brighton,Dunedin
3015448,3434,Queen Street,Cambridge,
1780554,7673,Queen Street,Coalgate,
1805417,4930,Queen Street,Dannevirke,
1780157,7682,Queen Street,Doyleston,
1772950,9471,Queen Street,Evansdale,Waikouaiti
1800942,4702,Queen Street,Feilding,
1798578,4815,Queen Street,Foxton Beach,Foxton
1805455,4970,Queen Street,Herbertville,
1797879,4981,Queen Street,Kaitawa,Pahiatua
3015465,0210,Queen Street,Kawakawa,
1806460,3578,Queen Street,Kopu,Thames
1795112,5810,Queen Street,"Kuripuni,Masterton",Masterton
1784945,7472,Queen Street,Loburn,
1817727,4598,Queen Street,Manutahi,Patea
1801653,5882,Queen Street,Mauriceville,
1773584,9220,Queen Street,Milton,
1772798,9024,Queen Street,Mosgiel,
1802485,4092,Queen Street,Motu,Te Karaka
1800365,6011,Queen Street,Mount Victoria,Wellington
1818092,4310,Queen Street,New Plymouth,
1770452,9494,Queen Street,Ngapara,Oamaru
1806015,3720,Queen Street,Ngaruawahia,
1822145,0627,Queen Street,Northcote Point,Auckland
1772131,9016,Queen Street,North Dunedin,Dunedin
1790367,7886,Queen Street,Okarito,Whataroa
1825738,1062,Queen Street,Otahuhu,Auckland
1777983,9610,Queen Street,Otautau,
1787614,7430,Queen Street,Oxford,
1806929,3600,Queen Street,Paeroa,
1801671,4910,Queen Street,Pahiatua,
1801331,4410,Queen Street,Palmerston North,
1832131,2110,Queen Street,Papakura,
3015410,7912,Queen Street,Pareora,
1781721,7910,Queen Street,Parkside,Timaru
1793337,5012,Queen Street,Petone,Lower Hutt
1832048,2120,Queen Street,Pukekohe,
1796661,4632,Queen Street,Raetihi,
1785202,7400,Queen Street,Rangiora,
1789196,7020,Queen Street,Richmond,
1821368,0820,Queen Street,Riverhead,
1819705,0202,Queen Street,Russell,
1787286,7891,Queen Street,Seddonville,Westport
1780546,7500,Queen Street,Sheffield,
1780553,7681,Queen Street,Springfield,
1773586,9231,Queen Street,Stirling,
1810015,3910,Queen Street,Te Kuiti,
1814615,3119,Queen Street,Te Puke,
3015458,3500,Queen Street,Thames,
1792535,5018,Queen Street,Upper Hutt Central,Upper Hutt
1814337,3610,Queen Street,Waihi,
1815758,3611,Queen Street,Waihi Beach,
1787321,7420,Queen Street,Waikari,
1806870,3682,Queen Street,Waikino,Waihi
3015409,7924,Queen Street,Waimate,
1793499,5014,Queen Street,Wainuiomata,Lower Hutt
1805081,4108,Queen Street,Wairoa,
1817075,4320,Queen Street,Waitara,
1827554,2123,Queen Street,Waiuku,
1804434,4284,Queen Street,Wanstead,Waipukurau
1830978,0910,Queen Street,Warkworth,
1788115,7825,Queen Street,Westport,
1778062,9720,Queen Street,Winton,
1803280,4122,Queen Street East,"Hastings,Parkvale",Hastings
1795699,5510,Queen Street East,Levin,
1803287,,Queen Street West,"Hastings,Saint Leonards",Hastings
1798440,5510,Queen Street West,"Hokio Beach,Levin",Levin
1819711,0202,Queens View Road,Russell,
1805712,4112,Queens Walk,Taradale,Napier
1825229,1024,Queensway,Three Kings,Auckland
1799807,6011,Queens Wharf,Wellington Central,Wellington
1801970,8052,Queenswood Gardens,Mairehau,Christchurch
1789197,7120,Queen Victoria Street,"Lower Moutere,Motueka",
1807565,3210,Queenwood Avenue,Queenwood,Hamilton
1798436,5510,Queenwood Road,Levin,
1825714,1081,Quelch Road,Onetangi,Waiheke Island
1829329,2024,Quennell Avenue,Favona,Auckland
1831668,1023,Quentin Avenue,Epsom,Auckland
1772122,9016,Quentin Avenue,North Dunedin,Dunedin
3012208,3204,Quentin Drive,"Hamilton Lake,Melville",Hamilton
1805585,4198,Quentin Place,Mahia,
1796368,4826,Queree Drive,Waiouru,
1778199,9772,Quertier Road,Kaiwera,Gore
1825238,1041,Quest Terrace,Mount Roskill,Auckland
1793687,6035,Quetta Street,Ngaio,Wellington
1832403,2010,Quibray Place,Botany Downs,Auckland
1800902,4500,Quick Avenue,Aramoho,Whanganui
3036839,0985,Quiet Rise,Matakana,
1831258,0610,Quiet Street,Te Atatu South,Auckland
1778979,7011,Quiet Woman Way,"Monaco,Stoke",Nelson
2016742,9310,Quigley Crescent,Cromwell,
1785111,7495,Quigleys Road,"Oxford,Starvation Hill",Oxford
1788056,7895,Quigleys Road,Reefton,
1793692,6037,Quigley Street,Newlands,Wellington
1786661,8011,Quill Lane,Christchurch Central,Christchurch
1831096,9304,Quill Street,Lake Hayes,Queenstown
1777975,9600,Quill Street,Te Anau,
3015743,0293,Quinces Landing,Kerikeri,
1822990,0614,Quincey Place,Massey,Auckland
1817546,4610,Quin Crescent,Hawera,
1811734,3373,Quine Road,Tahuna,
1787287,7893,Quinlans Road,Karamea,
1843003,1072,Quinlan Street,Mount Wellington,Auckland
1779809,7385,Quinlivan Street,Hawarden,
3069617,9305,Quinnat Street,Albert Town,Wanaka
3081538,7610,Quinn Crescent,Woodend,
3000960,5024,Quinn Grove,Ranui,Porirua
1798439,5510,Quinn Road,Levin,
1827265,2678,Quinn Road,Mauku,Pukekohe
1829326,2585,Quinns Road,Clevedon,
1817365,4673,Quinns Road,Normanby,Hawera
1786659,8013,Quinns Road,Shirley,Christchurch
1822987,0612,Quinns Road,Waiatarua,Auckland
3082698,9384,Quinns Way,Cromwell,
1832402,2025,Quintal Place,Papatoetoe,Auckland
3026811,0985,Quintal Road,Big Omaha,
1778707,9600,Quintin Drive,Te Anau,
1784394,8053,Quinton Place,Bishopdale,Christchurch
1787293,8042,Quirk Place,Sockburn,Christchurch
1778618,9793,Quoich Station Road,Athol,
3083383,5018,Quoin Lane,Kaitoke,Upper Hutt
1773587,9091,Quoin Point Road,Akatore,Milton
1825237,1041,Quona Avenue,"Hillsborough,Mount Roskill",Auckland
1821360,0932,Quo Vadis Place,Red Beach,
